FeedbackSK,Feedback ID,Feedback Type,Resolution Status
3725,3961,Praise,Resolved
3726,3962,Suggestion,Pending
3727,3963,Praise,Resolved
3728,3965,Praise,Resolved
3729,3966,Complaint,Resolved
3730,3967,Suggestion,Resolved
3731,3968,Suggestion,Pending
3732,3969,Praise,Pending
3733,3970,Praise,Pending
3734,3971,Praise,Resolved
3735,3972,Complaint,Resolved
3736,3973,Suggestion,Pending
3737,3975,Suggestion,Pending
3738,3976,Complaint,Resolved
3739,3977,Suggestion,Resolved
3740,3978,Praise,Pending
3741,3979,Suggestion,Pending
3742,3980,Suggestion,Pending
3743,3981,Complaint,Pending
3744,3982,Complaint,Resolved
3745,3983,Complaint,Resolved
3746,3984,Complaint,Resolved
3747,3985,Suggestion,Pending
3748,3986,Suggestion,Pending
3749,3987,Suggestion,Resolved
3750,3988,Praise,Pending
3751,3989,Praise,Resolved
3752,3990,Praise,Pending
3753,3991,Complaint,Resolved
3754,3992,Suggestion,Pending
3755,3993,Praise,Resolved
3756,3994,Complaint,Pending
3757,3995,Praise,Pending
3758,3996,Praise,Pending
3759,3997,Praise,Pending
3760,3998,Suggestion,Resolved
3761,3999,Complaint,Resolved
3762,4000,Praise,Resolved
3763,4001,Praise,Pending
3764,4002,Suggestion,Resolved
3765,4003,Suggestion,Pending
3766,4004,Praise,Resolved
3767,4005,Complaint,Pending
3768,4006,Complaint,Pending
3769,4007,Suggestion,Pending
3770,4008,Praise,Resolved
3771,4009,Suggestion,Pending
3772,4010,Suggestion,Resolved
3773,4011,Suggestion,Pending
3774,4012,Praise,Resolved
3775,4013,Suggestion,Resolved
3776,4014,Complaint,Resolved
3777,4015,Suggestion,Resolved
3778,4016,Complaint,Pending
3779,4017,Suggestion,Pending
3780,4018,Suggestion,Resolved
3781,4019,Suggestion,Resolved
3782,4020,Praise,Resolved
3783,4021,Complaint,Resolved
3784,4022,Suggestion,Pending
3785,4023,Suggestion,Pending
3786,4024,Complaint,Pending
3787,4025,Complaint,Resolved
3788,4026,Praise,Resolved
3789,4027,Suggestion,Resolved
3790,4028,Praise,Resolved
3791,4029,Complaint,Resolved
3792,4030,Complaint,Pending
3793,4031,Complaint,Pending
3794,4032,Suggestion,Pending
3795,4033,Complaint,Pending
3796,4034,Praise,Resolved
3797,4035,Complaint,Resolved
3798,4037,Praise,Resolved
3799,4038,Praise,Pending
3800,4039,Suggestion,Resolved
3801,4040,Praise,Resolved
3802,4041,Complaint,Resolved
3803,4042,Complaint,Resolved
3804,4043,Complaint,Resolved
3805,4044,Suggestion,Pending
3806,4045,Praise,Pending
3807,4046,Complaint,Resolved
3808,4047,Praise,Resolved
3809,4048,Praise,Resolved
3810,4049,Suggestion,Pending
3811,4050,Praise,Resolved
3812,4051,Praise,Pending
3813,4052,Praise,Pending
3814,4053,Suggestion,Pending
3815,4054,Complaint,Pending
3816,4055,Complaint,Resolved
3817,4056,Suggestion,Resolved
3818,4057,Praise,Resolved
3819,4060,Complaint,Resolved
3820,4061,Praise,Pending
3821,4062,Praise,Resolved
3822,4063,Complaint,Pending
3823,4064,Suggestion,Resolved
3824,4065,Praise,Resolved
3825,4066,Suggestion,Resolved
3826,4067,Praise,Pending
3827,4068,Praise,Resolved
3828,4069,Praise,Pending
3829,4070,Suggestion,Pending
3830,4071,Complaint,Pending
3831,4072,Complaint,Pending
3832,4074,Suggestion,Pending
3833,4075,Complaint,Resolved
3834,4077,Praise,Resolved
3835,4079,Complaint,Pending
3836,4080,Suggestion,Pending
3837,4081,Suggestion,Pending
3838,4082,Praise,Pending
3839,4083,Complaint,Pending
3840,4084,Suggestion,Pending
3841,4086,Praise,Pending
3842,4087,Complaint,Pending
3843,4088,Suggestion,Resolved
3844,4089,Suggestion,Resolved
3845,4090,Suggestion,Resolved
3846,4091,Complaint,Pending
3847,4092,Praise,Pending
3848,4093,Complaint,Resolved
3849,4094,Praise,Pending
3850,4095,Complaint,Pending
3851,4096,Suggestion,Resolved
3852,4098,Suggestion,Pending
3853,4099,Complaint,Resolved
3854,4100,Suggestion,Resolved
3855,4101,Suggestion,Resolved
3856,4102,Complaint,Pending
3857,4103,Complaint,Resolved
3858,4104,Complaint,Pending
3859,4105,Praise,Pending
3860,4106,Complaint,Pending
3861,4107,Suggestion,Pending
3862,4108,Suggestion,Resolved
3863,4109,Complaint,Pending
3864,4110,Suggestion,Resolved
3865,4111,Suggestion,Pending
3866,4112,Suggestion,Pending
3867,4113,Suggestion,Pending
3868,4114,Praise,Pending
3869,4115,Complaint,Resolved
3870,4116,Complaint,Resolved
3871,4118,Complaint,Resolved
3872,4119,Complaint,Pending
3873,4120,Suggestion,Pending
3874,4121,Complaint,Resolved
3875,4123,Praise,Resolved
3876,4124,Complaint,Resolved
3877,4125,Complaint,Resolved
3878,4126,Suggestion,Pending
3879,4127,Suggestion,Pending
3880,4128,Praise,Resolved
3881,4129,Praise,Pending
3882,4130,Complaint,Resolved
3883,4131,Praise,Resolved
3884,4132,Praise,Pending
3885,4133,Praise,Pending
3886,4134,Complaint,Pending
3887,4136,Praise,Pending
3888,4137,Praise,Pending
3889,4138,Suggestion,Pending
3890,4139,Complaint,Pending
3891,4140,Praise,Pending
3892,4141,Praise,Resolved
3893,4142,Complaint,Pending
3894,4143,Praise,Resolved
3895,4144,Praise,Pending
3896,4145,Complaint,Pending
3897,4146,Suggestion,Resolved
3898,4147,Praise,Pending
3899,4148,Suggestion,Pending
3900,4149,Suggestion,Pending
3901,4150,Suggestion,Pending
3902,4151,Praise,Pending
3903,4152,Suggestion,Resolved
3904,4153,Praise,Pending
3905,4154,Complaint,Resolved
3906,4155,Praise,Pending
3907,4156,Suggestion,Pending
3908,4157,Complaint,Pending
3909,4158,Complaint,Resolved
3910,4159,Complaint,Resolved
3911,4160,Praise,Resolved
3912,4161,Suggestion,Resolved
3913,4162,Praise,Resolved
3914,4163,Suggestion,Resolved
3915,4164,Suggestion,Pending
3916,4165,Complaint,Resolved
3917,4166,Complaint,Resolved
3918,4167,Praise,Resolved
3919,4168,Praise,Resolved
3920,4169,Suggestion,Resolved
3921,4170,Complaint,Pending
3922,4171,Praise,Resolved
3923,4172,Suggestion,Pending
3924,4173,Suggestion,Pending
3925,4174,Suggestion,Resolved
3926,4175,Suggestion,Pending
3927,4176,Suggestion,Pending
3928,4177,Complaint,Resolved
3929,4178,Complaint,Resolved
3930,4179,Complaint,Resolved
3931,4180,Suggestion,Pending
3932,4181,Praise,Resolved
3933,4182,Praise,Pending
3934,4184,Complaint,Pending
3935,4185,Praise,Pending
3936,4186,Suggestion,Pending
3937,4187,Suggestion,Pending
3938,4188,Complaint,Resolved
3939,4189,Praise,Resolved
3940,4190,Suggestion,Resolved
3941,4191,Suggestion,Pending
3942,4192,Complaint,Pending
3943,4193,Complaint,Pending
3944,4194,Suggestion,Pending
3945,4195,Complaint,Pending
3946,4196,Complaint,Resolved
3947,4197,Suggestion,Pending
3948,4198,Complaint,Pending
3949,4199,Praise,Resolved
3950,4200,Complaint,Resolved
3951,4201,Suggestion,Pending
3952,4202,Complaint,Pending
3953,4203,Complaint,Resolved
3954,4204,Complaint,Resolved
3955,4205,Suggestion,Pending
3956,4206,Suggestion,Pending
3957,4207,Suggestion,Pending
3958,4208,Complaint,Pending
3959,4209,Suggestion,Pending
3960,4210,Complaint,Resolved
3961,4211,Complaint,Resolved
3962,4212,Suggestion,Resolved
3963,4213,Complaint,Pending
3964,4214,Complaint,Resolved
3965,4216,Complaint,Pending
3966,4217,Suggestion,Pending
3967,4218,Suggestion,Pending
3968,4219,Suggestion,Pending
3969,4220,Suggestion,Pending
3970,4221,Suggestion,Pending
3971,4222,Suggestion,Pending
3972,4223,Suggestion,Pending
3973,4224,Complaint,Pending
3974,4225,Suggestion,Pending
3975,4226,Suggestion,Resolved
3976,4227,Complaint,Pending
3977,4228,Suggestion,Pending
3978,4229,Suggestion,Resolved
3979,4230,Suggestion,Pending
3980,4231,Suggestion,Pending
3981,4232,Praise,Pending
3982,4233,Praise,Pending
3983,4234,Suggestion,Pending
3984,4235,Suggestion,Pending
3985,4236,Complaint,Pending
3986,4237,Suggestion,Resolved
3987,4238,Complaint,Pending
3988,4239,Complaint,Resolved
3989,4240,Praise,Resolved
3990,4241,Praise,Resolved
3991,4242,Suggestion,Pending
3992,4243,Suggestion,Resolved
3993,4244,Suggestion,Resolved
3994,4245,Complaint,Resolved
3995,4246,Complaint,Pending
3996,4247,Praise,Pending
3997,4248,Praise,Pending
3998,4250,Suggestion,Pending
3999,4252,Complaint,Pending
4000,4253,Complaint,Pending
4001,4254,Complaint,Resolved
4002,4255,Complaint,Pending
4003,4256,Suggestion,Resolved
4004,4257,Complaint,Resolved
4005,4258,Suggestion,Resolved
4006,4259,Praise,Resolved
4007,4260,Complaint,Resolved
4008,4261,Complaint,Pending
4009,4262,Suggestion,Pending
4010,4263,Suggestion,Pending
4011,4265,Suggestion,Resolved
4012,4266,Suggestion,Resolved
4013,4267,Suggestion,Resolved
4014,4268,Complaint,Resolved
4015,4269,Complaint,Pending
4016,4270,Suggestion,Pending
4017,4271,Praise,Resolved
4018,4272,Complaint,Pending
4019,4273,Praise,Pending
4020,4274,Complaint,Resolved
4021,4275,Suggestion,Resolved
4022,4276,Praise,Pending
4023,4277,Suggestion,Pending
4024,4278,Suggestion,Pending
4025,4279,Praise,Pending
4026,4281,Praise,Resolved
4027,4282,Praise,Pending
4028,4283,Complaint,Pending
4029,4284,Suggestion,Resolved
4030,4285,Complaint,Pending
4031,4286,Praise,Pending
4032,4287,Complaint,Pending
4033,4288,Complaint,Resolved
4034,4289,Suggestion,Resolved
4035,4290,Suggestion,Pending
4036,4291,Praise,Pending
4037,4292,Complaint,Pending
4038,4293,Complaint,Resolved
4039,4294,Praise,Resolved
4040,4295,Suggestion,Pending
4041,4296,Complaint,Resolved
4042,4297,Suggestion,Resolved
4043,4298,Praise,Pending
4044,4299,Complaint,Pending
4045,4300,Suggestion,Resolved
4046,4301,Suggestion,Pending
4047,4302,Complaint,Resolved
4048,4303,Complaint,Pending
4049,4304,Suggestion,Resolved
4050,4306,Suggestion,Pending
4051,4307,Complaint,Resolved
4052,4308,Praise,Pending
4053,4309,Complaint,Pending
4054,4310,Suggestion,Pending
4055,4312,Praise,Pending
4056,4313,Complaint,Resolved
4057,4314,Complaint,Resolved
4058,4315,Suggestion,Pending
4059,4316,Suggestion,Resolved
4060,4317,Complaint,Pending
4061,4318,Complaint,Pending
4062,4319,Praise,Pending
4063,4320,Praise,Resolved
4064,4321,Praise,Pending
4065,4323,Praise,Pending
4066,4324,Suggestion,Pending
4067,4325,Complaint,Resolved
4068,4326,Complaint,Pending
4069,4327,Praise,Pending
4070,4328,Complaint,Pending
4071,4329,Praise,Pending
4072,4330,Complaint,Resolved
4073,4331,Praise,Resolved
4074,4332,Suggestion,Pending
4075,4333,Complaint,Pending
4076,4334,Praise,Pending
4077,4335,Praise,Resolved
4078,4336,Complaint,Resolved
4079,4337,Complaint,Resolved
4080,4338,Suggestion,Pending
4081,4339,Complaint,Resolved
4082,4340,Praise,Pending
4083,4341,Complaint,Pending
4084,4342,Suggestion,Resolved
4085,4343,Complaint,Pending
4086,4344,Complaint,Pending
4087,4345,Complaint,Resolved
4088,4346,Complaint,Resolved
4089,4347,Suggestion,Pending
4090,4348,Complaint,Pending
4091,4349,Complaint,Pending
4092,4350,Complaint,Resolved
4093,4351,Praise,Pending
4094,4352,Praise,Resolved
4095,4353,Praise,Pending
4096,4354,Complaint,Pending
4097,4355,Praise,Pending
4098,4356,Suggestion,Pending
4099,4357,Praise,Resolved
4100,4358,Complaint,Pending
4101,4359,Suggestion,Pending
4102,4360,Complaint,Resolved
4103,4361,Complaint,Resolved
4104,4362,Praise,Resolved
4105,4364,Suggestion,Resolved
4106,4365,Suggestion,Pending
4107,4366,Complaint,Resolved
4108,4367,Suggestion,Resolved
4109,4368,Suggestion,Pending
4110,4369,Suggestion,Resolved
4111,4370,Praise,Resolved
4112,4371,Complaint,Resolved
4113,4372,Praise,Resolved
4114,4373,Praise,Resolved
4115,4374,Praise,Pending
4116,4375,Complaint,Resolved
4117,4376,Complaint,Resolved
4118,4377,Complaint,Pending
4119,4378,Praise,Pending
4120,4379,Suggestion,Resolved
4121,4380,Suggestion,Pending
4122,4381,Complaint,Resolved
4123,4382,Complaint,Resolved
4124,4383,Complaint,Resolved
4125,4384,Praise,Pending
4126,4385,Suggestion,Pending
4127,4386,Complaint,Resolved
4128,4387,Complaint,Pending
4129,4388,Praise,Resolved
4130,4389,Praise,Pending
4131,4390,Suggestion,Resolved
4132,4391,Suggestion,Pending
4133,4392,Complaint,Pending
4134,4393,Suggestion,Pending
4135,4394,Complaint,Pending
4136,4395,Complaint,Pending
4137,4396,Complaint,Pending
4138,4397,Suggestion,Pending
4139,4398,Complaint,Resolved
4140,4399,Praise,Resolved
4141,4400,Complaint,Resolved
4142,4401,Complaint,Pending
4143,4402,Complaint,Resolved
4144,4403,Praise,Pending
4145,4404,Complaint,Pending
4146,4405,Praise,Pending
4147,4406,Complaint,Resolved
4148,4408,Praise,Pending
4149,4409,Complaint,Resolved
4150,4410,Praise,Resolved
4151,4411,Complaint,Pending
4152,4412,Praise,Resolved
4153,4413,Praise,Resolved
4154,4414,Complaint,Resolved
4155,4415,Complaint,Resolved
4156,4416,Praise,Pending
4157,4417,Praise,Pending
4158,4418,Suggestion,Pending
4159,4419,Complaint,Resolved
4160,4420,Praise,Resolved
4161,4421,Complaint,Resolved
4162,4422,Suggestion,Pending
4163,4423,Suggestion,Pending
4164,4424,Praise,Pending
4165,4425,Suggestion,Pending
4166,4426,Suggestion,Resolved
4167,4427,Complaint,Resolved
4168,4428,Complaint,Pending
4169,4430,Praise,Pending
4170,4431,Complaint,Resolved
4171,4432,Complaint,Pending
4172,4433,Suggestion,Pending
4173,4434,Complaint,Pending
4174,4435,Complaint,Pending
4175,4436,Suggestion,Resolved
4176,4437,Praise,Pending
4177,4438,Suggestion,Pending
4178,4439,Suggestion,Resolved
4179,4440,Praise,Resolved
4180,4441,Suggestion,Pending
4181,4442,Complaint,Pending
4182,4443,Praise,Pending
4183,4444,Suggestion,Pending
4184,4445,Suggestion,Resolved
4185,4447,Complaint,Resolved
4186,4448,Complaint,Resolved
4187,4449,Suggestion,Resolved
4188,4450,Complaint,Resolved
4189,4451,Praise,Pending
4190,4452,Complaint,Pending
4191,4453,Complaint,Pending
4192,4454,Suggestion,Pending
4193,4455,Praise,Resolved
4194,4456,Complaint,Pending
4195,4457,Complaint,Resolved
4196,4458,Suggestion,Resolved
4197,4460,Suggestion,Resolved
4198,4461,Complaint,Resolved
4199,4463,Complaint,Pending
4200,4464,Suggestion,Pending
4201,4465,Praise,Pending
4202,4466,Complaint,Resolved
4203,4467,Complaint,Resolved
4204,4468,Complaint,Resolved
4205,4469,Suggestion,Pending
4206,4471,Suggestion,Pending
4207,4472,Praise,Resolved
4208,4473,Suggestion,Pending
4209,4474,Complaint,Resolved
4210,4475,Complaint,Pending
4211,4477,Suggestion,Resolved
4212,4478,Complaint,Resolved
4213,4479,Suggestion,Pending
4214,4480,Complaint,Resolved
4215,4481,Complaint,Pending
4216,4482,Suggestion,Resolved
4217,4483,Complaint,Resolved
4218,4484,Praise,Resolved
4219,4485,Suggestion,Resolved
4220,4486,Praise,Pending
4221,4487,Praise,Resolved
4222,4488,Suggestion,Pending
4223,4489,Complaint,Pending
4224,4490,Praise,Resolved
4225,4491,Praise,Pending
4226,4492,Complaint,Pending
4227,4493,Complaint,Pending
4228,4494,Praise,Pending
4229,4495,Suggestion,Pending
4230,4496,Suggestion,Pending
4231,4497,Complaint,Pending
4232,4498,Suggestion,Pending
4233,4499,Complaint,Resolved
4234,4500,Complaint,Resolved
4235,4501,Praise,Resolved
4236,4502,Praise,Resolved
4237,4503,Complaint,Pending
4238,4504,Complaint,Resolved
4239,4505,Suggestion,Pending
4240,4506,Praise,Resolved
4241,4507,Complaint,Pending
4242,4508,Suggestion,Pending
4243,4509,Suggestion,Pending
4244,4510,Praise,Resolved
4245,4511,Suggestion,Resolved
4246,4512,Praise,Resolved
4247,4513,Suggestion,Pending
4248,4516,Complaint,Pending
4249,4517,Suggestion,Resolved
4250,4518,Suggestion,Resolved
4251,4519,Praise,Pending
4252,4520,Complaint,Pending
4253,4521,Complaint,Resolved
4254,4522,Praise,Pending
4255,4524,Suggestion,Pending
4256,4525,Suggestion,Resolved
4257,4526,Praise,Resolved
4258,4527,Complaint,Resolved
4259,4528,Complaint,Resolved
4260,4529,Suggestion,Pending
4261,4530,Complaint,Resolved
4262,4531,Suggestion,Pending
4263,4532,Suggestion,Resolved
4264,4533,Complaint,Pending
4265,4534,Complaint,Resolved
4266,4535,Complaint,Pending
4267,4536,Praise,Pending
4268,4537,Suggestion,Pending
4269,4538,Praise,Resolved
4270,4539,Praise,Resolved
4271,4540,Praise,Pending
4272,4541,Praise,Resolved
4273,4542,Praise,Resolved
4274,4543,Complaint,Resolved
4275,4544,Suggestion,Pending
4276,4545,Suggestion,Resolved
4277,4546,Suggestion,Resolved
4278,4547,Praise,Pending
4279,4548,Complaint,Resolved
4280,4549,Suggestion,Resolved
4281,4550,Praise,Pending
4282,4551,Praise,Resolved
4283,4553,Complaint,Pending
4284,4554,Suggestion,Resolved
4285,4555,Suggestion,Resolved
4286,4556,Complaint,Resolved
4287,4557,Suggestion,Resolved
4288,4558,Suggestion,Pending
4289,4559,Suggestion,Resolved
4290,4560,Suggestion,Resolved
4291,4561,Complaint,Resolved
4292,4562,Suggestion,Resolved
4293,4563,Suggestion,Pending
4294,4565,Complaint,Resolved
4295,4566,Complaint,Pending
4296,4567,Praise,Pending
4297,4569,Complaint,Pending
4298,4570,Suggestion,Resolved
4299,4571,Suggestion,Resolved
4300,4572,Praise,Resolved
4301,4573,Praise,Resolved
4302,4575,Complaint,Pending
4303,4576,Suggestion,Resolved
4304,4577,Praise,Resolved
4305,4578,Complaint,Resolved
4306,4579,Praise,Resolved
4307,4580,Complaint,Resolved
4308,4581,Suggestion,Pending
4309,4582,Complaint,Pending
4310,4584,Praise,Pending
4311,4585,Suggestion,Pending
4312,4586,Suggestion,Resolved
4313,4587,Suggestion,Pending
4314,4588,Praise,Pending
4315,4589,Suggestion,Pending
4316,4591,Praise,Resolved
4317,4592,Suggestion,Resolved
4318,4593,Suggestion,Pending
4319,4594,Complaint,Resolved
4320,4595,Praise,Resolved
4321,4596,Suggestion,Resolved
4322,4597,Suggestion,Resolved
4323,4598,Praise,Resolved
4324,4599,Complaint,Resolved
4325,4600,Complaint,Pending
4326,4601,Complaint,Resolved
4327,4602,Suggestion,Pending
4328,4603,Suggestion,Resolved
4329,4604,Suggestion,Pending
4330,4605,Complaint,Resolved
4331,4606,Praise,Resolved
4332,4607,Complaint,Resolved
4333,4608,Suggestion,Resolved
4334,4609,Complaint,Resolved
4335,4610,Praise,Pending
4336,4611,Complaint,Resolved
4337,4612,Praise,Resolved
4338,4614,Praise,Pending
4339,4615,Praise,Pending
4340,4616,Praise,Pending
4341,4617,Praise,Resolved
4342,4619,Complaint,Pending
4343,4620,Complaint,Resolved
4344,4622,Praise,Pending
4345,4623,Suggestion,Resolved
4346,4624,Complaint,Pending
4347,4625,Praise,Pending
4348,4626,Suggestion,Resolved
4349,4627,Praise,Resolved
4350,4628,Praise,Pending
4351,4629,Praise,Pending
4352,4630,Praise,Pending
4353,4631,Praise,Resolved
4354,4632,Praise,Pending
4355,4633,Praise,Resolved
4356,4634,Praise,Resolved
4357,4635,Suggestion,Pending
4358,4636,Suggestion,Pending
4359,4637,Praise,Resolved
4360,4638,Suggestion,Pending
4361,4639,Suggestion,Pending
4362,4640,Complaint,Resolved
4363,4641,Complaint,Pending
4364,4642,Praise,Pending
4365,4643,Suggestion,Resolved
4366,4644,Suggestion,Resolved
4367,4645,Praise,Pending
4368,4646,Praise,Pending
4369,4647,Praise,Pending
4370,4648,Complaint,Resolved
4371,4649,Complaint,Resolved
4372,4650,Suggestion,Resolved
4373,4651,Complaint,Resolved
4374,4652,Suggestion,Pending
4375,4653,Praise,Resolved
4376,4654,Praise,Resolved
4377,4655,Suggestion,Resolved
4378,4656,Suggestion,Resolved
4379,4657,Suggestion,Resolved
4380,4658,Complaint,Pending
4381,4659,Suggestion,Pending
4382,4660,Praise,Pending
4383,4661,Complaint,Pending
4384,4663,Complaint,Pending
4385,4664,Suggestion,Resolved
4386,4665,Complaint,Resolved
4387,4666,Praise,Pending
4388,4667,Suggestion,Pending
4389,4668,Complaint,Resolved
4390,4669,Complaint,Pending
4391,4670,Complaint,Resolved
4392,4671,Complaint,Resolved
4393,4673,Suggestion,Resolved
4394,4674,Suggestion,Pending
4395,4675,Complaint,Pending
4396,4676,Suggestion,Pending
4397,4677,Complaint,Resolved
4398,4679,Praise,Resolved
4399,4680,Complaint,Pending
4400,4681,Praise,Pending
4401,4682,Suggestion,Resolved
4402,4683,Suggestion,Pending
4403,4684,Suggestion,Pending
4404,4685,Suggestion,Pending
4405,4686,Praise,Pending
4406,4688,Complaint,Resolved
4407,4689,Complaint,Pending
4408,4690,Praise,Pending
4409,4692,Complaint,Resolved
4410,4693,Praise,Resolved
4411,4694,Suggestion,Pending
4412,4695,Suggestion,Resolved
4413,4696,Suggestion,Pending
4414,4697,Praise,Pending
4415,4698,Praise,Resolved
4416,4699,Complaint,Pending
4417,4700,Praise,Pending
4418,4701,Praise,Pending
4419,4703,Complaint,Resolved
4420,4704,Complaint,Resolved
4421,4705,Praise,Resolved
4422,4706,Complaint,Resolved
4423,4707,Praise,Resolved
4424,4708,Complaint,Resolved
4425,4709,Complaint,Pending
4426,4710,Praise,Pending
4427,4711,Praise,Pending
4428,4712,Suggestion,Resolved
4429,4713,Praise,Pending
4430,4715,Praise,Resolved
4431,4716,Complaint,Pending
4432,4717,Complaint,Resolved
4433,4718,Complaint,Pending
4434,4719,Suggestion,Resolved
4435,4720,Complaint,Pending
4436,4721,Complaint,Resolved
4437,4723,Complaint,Pending
4438,4724,Suggestion,Resolved
4439,4725,Suggestion,Resolved
4440,4726,Complaint,Resolved
4441,4727,Complaint,Resolved
4442,4728,Praise,Resolved
4443,4729,Complaint,Pending
4444,4731,Complaint,Resolved
4445,4732,Suggestion,Resolved
4446,4733,Complaint,Resolved
4447,4734,Suggestion,Pending
4448,4736,Suggestion,Resolved
4449,4737,Praise,Resolved
4450,4738,Suggestion,Pending
4451,4739,Suggestion,Resolved
4452,4740,Complaint,Pending
4453,4741,Suggestion,Resolved
4454,4742,Complaint,Pending
4455,4743,Suggestion,Resolved
4456,4744,Complaint,Pending
4457,4745,Suggestion,Pending
4458,4746,Praise,Pending
4459,4747,Praise,Resolved
4460,4748,Suggestion,Pending
4461,4749,Praise,Pending
4462,4750,Suggestion,Pending
4463,4751,Complaint,Pending
4464,4753,Complaint,Pending
4465,4754,Complaint,Pending
4466,4755,Complaint,Pending
4467,4756,Praise,Resolved
4468,4757,Suggestion,Pending
4469,4758,Praise,Resolved
4470,4759,Suggestion,Pending
4471,4760,Praise,Resolved
4472,4761,Suggestion,Pending
4473,4762,Praise,Resolved
4474,4763,Suggestion,Pending
4475,4764,Praise,Pending
4476,4765,Suggestion,Pending
4477,4766,Praise,Resolved
4478,4767,Complaint,Pending
4479,4769,Suggestion,Resolved
4480,4771,Suggestion,Pending
4481,4772,Praise,Pending
4482,4773,Praise,Pending
4483,4774,Complaint,Resolved
4484,4775,Suggestion,Resolved
4485,4776,Complaint,Resolved
4486,4777,Complaint,Pending
4487,4778,Praise,Resolved
4488,4779,Suggestion,Pending
4489,4780,Praise,Resolved
4490,4781,Praise,Resolved
4491,4782,Suggestion,Pending
4492,4783,Praise,Resolved
4493,4784,Suggestion,Resolved
4494,4785,Suggestion,Pending
4495,4787,Praise,Pending
4496,4788,Complaint,Resolved
4497,4789,Praise,Pending
4498,4790,Suggestion,Pending
4499,4791,Complaint,Pending
4500,4792,Complaint,Pending
4501,4793,Praise,Resolved
4502,4795,Complaint,Pending
4503,4796,Complaint,Resolved
4504,4797,Suggestion,Pending
4505,4798,Complaint,Resolved
4506,4799,Suggestion,Pending
4507,4800,Suggestion,Resolved
4508,4801,Complaint,Pending
4509,4802,Complaint,Resolved
4510,4803,Praise,Pending
4511,4804,Complaint,Pending
4512,4805,Complaint,Resolved
4513,4806,Praise,Pending
4514,4807,Suggestion,Pending
4515,4808,Complaint,Pending
4516,4809,Suggestion,Resolved
4517,4810,Complaint,Resolved
4518,4811,Suggestion,Pending
4519,4812,Suggestion,Pending
4520,4813,Complaint,Pending
4521,4814,Suggestion,Pending
4522,4815,Complaint,Resolved
4523,4816,Suggestion,Resolved
4524,4817,Praise,Pending
4525,4818,Suggestion,Resolved
4526,4819,Praise,Pending
4527,4820,Praise,Pending
4528,4821,Suggestion,Pending
4529,4822,Complaint,Resolved
4530,4823,Praise,Resolved
4531,4824,Suggestion,Pending
4532,4825,Suggestion,Resolved
4533,4826,Suggestion,Pending
4534,4827,Suggestion,Resolved
4535,4828,Praise,Pending
4536,4829,Complaint,Resolved
4537,4830,Suggestion,Pending
4538,4831,Complaint,Pending
4539,4832,Praise,Pending
4540,4833,Praise,Resolved
4541,4834,Suggestion,Resolved
4542,4835,Complaint,Pending
4543,4836,Complaint,Resolved
4544,4837,Complaint,Resolved
4545,4838,Complaint,Pending
4546,4839,Complaint,Pending
4547,4840,Suggestion,Pending
4548,4841,Suggestion,Pending
4549,4842,Suggestion,Resolved
4550,4843,Praise,Pending
4551,4844,Praise,Resolved
4552,4846,Praise,Pending
4553,4847,Complaint,Resolved
4554,4848,Complaint,Resolved
4555,4849,Complaint,Resolved
4556,4850,Complaint,Pending
4557,4851,Suggestion,Resolved
4558,4852,Praise,Pending
4559,4853,Complaint,Pending
4560,4854,Praise,Resolved
4561,4855,Complaint,Pending
4562,4856,Praise,Pending
4563,4857,Complaint,Resolved
4564,4858,Complaint,Pending
4565,4859,Praise,Pending
4566,4860,Suggestion,Pending
4567,4861,Suggestion,Pending
4568,4862,Praise,Pending
4569,4863,Complaint,Resolved
4570,4865,Suggestion,Pending
4571,4866,Praise,Pending
4572,4867,Praise,Resolved
4573,4868,Complaint,Pending
4574,4869,Complaint,Resolved
4575,4870,Suggestion,Pending
4576,4871,Complaint,Resolved
4577,4872,Suggestion,Pending
4578,4873,Suggestion,Resolved
4579,4874,Complaint,Resolved
4580,4875,Suggestion,Pending
4581,4876,Suggestion,Pending
4582,4877,Praise,Pending
4583,4878,Complaint,Pending
4584,4879,Complaint,Resolved
4585,4880,Complaint,Pending
4586,4881,Complaint,Pending
4587,4882,Suggestion,Pending
4588,4883,Praise,Pending
4589,4885,Suggestion,Resolved
4590,4887,Complaint,Pending
4591,4888,Praise,Resolved
4592,4889,Complaint,Pending
4593,4890,Complaint,Pending
4594,4891,Complaint,Resolved
4595,4892,Complaint,Resolved
4596,4893,Praise,Pending
4597,4894,Complaint,Resolved
4598,4895,Complaint,Pending
4599,4896,Suggestion,Resolved
4600,4897,Praise,Resolved
4601,4898,Complaint,Pending
4602,4899,Praise,Resolved
4603,4901,Suggestion,Pending
4604,4902,Suggestion,Resolved
4605,4903,Praise,Resolved
4606,4904,Praise,Resolved
4607,4905,Complaint,Pending
4608,4906,Complaint,Resolved
4609,4907,Praise,Pending
4610,4908,Suggestion,Pending
4611,4909,Suggestion,Pending
4612,4911,Suggestion,Resolved
4613,4912,Suggestion,Pending
4614,4913,Complaint,Pending
4615,4914,Praise,Resolved
4616,4915,Complaint,Resolved
4617,4916,Praise,Pending
4618,4917,Suggestion,Pending
4619,4918,Praise,Pending
4620,4919,Praise,Pending
4621,4920,Suggestion,Pending
4622,4921,Complaint,Pending
4623,4922,Suggestion,Pending
4624,4923,Praise,Pending
