CardSK,CardID,Card Type,Credit Limit,Credit Card Balance,Rewards Points
2438,2589,MasterCard,5965.14,1792.84,8518
2439,2590,AMEX,8883.83,4447.85,1659
2440,2591,MasterCard,8863.81,4343.74,1287
2441,2592,AMEX,1594.48,4669.97,427
2442,2593,Visa,9125.63,2879.26,9330
2443,2594,AMEX,6904.89,2970.78,1823
2444,2595,MasterCard,4082.04,2455.15,3459
2445,2596,Visa,7901.64,3672.7,7372
2446,2597,MasterCard,5394.74,4613.02,5553
2447,2598,AMEX,5933.19,127.28,3333
2448,2599,Visa,6739.77,1365.49,6302
2449,2600,MasterCard,8257.99,257.69,6059
2450,2601,AMEX,5245.49,1702.05,619
2451,2602,AMEX,3335.62,4240.37,4474
2452,2603,AMEX,6511.41,2413.81,8896
2453,2604,Visa,9744.23,4452.79,2177
2454,2607,MasterCard,4494.39,1418.12,4107
2455,2609,MasterCard,5598.72,1830.43,1004
2456,2610,MasterCard,3835.74,3096.25,1383
2457,2611,MasterCard,9400.21,2983.36,6872
2458,2612,AMEX,3195.14,159.47,7611
2459,2613,MasterCard,2101.59,1990.21,2077
2460,2614,AMEX,3013.57,2245.23,1480
2461,2615,AMEX,1875.07,4449.19,7088
2462,2616,AMEX,8612.77,3557.12,4398
2463,2617,AMEX,4613.96,1162.96,3769
2464,2618,MasterCard,8475.83,2925.81,6740
2465,2620,AMEX,5270.9,4499.69,7907
2466,2621,MasterCard,1920.9,177.27,1817
2467,2622,AMEX,1334.26,4982.84,5209
2468,2623,Visa,6016.22,672.54,8785
2469,2624,MasterCard,2800.32,3155.53,7487
2470,2625,AMEX,4987.36,1485.29,8912
2471,2626,Visa,9517.85,2545.29,2585
2472,2627,MasterCard,2203.11,1518.67,9138
2473,2628,MasterCard,7359.01,2178.3,484
2474,2629,Visa,2908.85,1157.19,3573
2475,2631,Visa,6747.88,3114.69,7985
2476,2632,MasterCard,2177.9,4378.78,4820
2477,2633,Visa,4489.06,2805.86,1018
2478,2634,MasterCard,4421.88,2323.46,5180
2479,2635,AMEX,5097.86,136.54,256
2480,2636,MasterCard,3866.51,2457.21,5860
2481,2638,Visa,8037.53,790.59,6254
2482,2639,AMEX,1717.79,3822.2,4931
2483,2640,Visa,8648.38,2418.86,9826
2484,2641,AMEX,8545.45,3814.37,3537
2485,2642,Visa,9393.57,743.5,1180
2486,2643,MasterCard,3157.6,1008.75,2033
2487,2644,MasterCard,9247.45,2230.95,7297
2488,2645,Visa,5053.88,2383.48,5831
2489,2646,AMEX,7153.82,4970.81,6123
2490,2647,Visa,8666.02,4930.77,201
2491,2648,MasterCard,1563.66,2284.53,8736
2492,2649,Visa,1312.48,1199.01,8752
2493,2650,MasterCard,2816.28,3463.18,9197
2494,2651,MasterCard,6046.64,967.99,3635
2495,2652,MasterCard,8002.92,1381.48,5245
2496,2653,Visa,7979.22,2694.49,9782
2497,2654,Visa,9037.57,4727.44,6357
2498,2655,MasterCard,6007.2,144.97,8900
2499,2657,Visa,1705.64,4326.02,8623
2500,2658,Visa,7887.48,3668.6,2476
2501,2659,AMEX,5325.22,2409.75,667
2502,2660,Visa,2878.33,4287,7484
2503,2661,AMEX,2125.8,3911.53,4909
2504,2662,AMEX,9002.63,3668.54,3879
2505,2663,Visa,6187.67,530.63,722
2506,2664,MasterCard,6563.79,3523.44,5886
2507,2665,Visa,3166.85,777.95,9944
2508,2666,AMEX,5952.81,4490.25,1425
2509,2667,AMEX,2431.29,3240.68,1134
2510,2668,AMEX,4769.84,4389.24,223
2511,2669,MasterCard,3214.8,855.2,7888
2512,2670,Visa,2499,2893.02,5172
2513,2671,Visa,8195.2,70.04,8632
2514,2672,MasterCard,6955.21,464.19,6369
2515,2673,MasterCard,8196.21,1736.78,5153
2516,2674,MasterCard,8523.17,1414.98,1982
2517,2675,MasterCard,4507.85,4002.92,6748
2518,2676,Visa,7805.77,2718.77,2863
2519,2677,MasterCard,7605.5,4524.26,7192
2520,2678,Visa,3220.01,4762.04,9801
2521,2679,MasterCard,7202.3,4355.06,3950
2522,2680,MasterCard,9353.11,1422.51,7505
2523,2681,MasterCard,7172.29,3057.49,1861
2524,2682,Visa,3946.12,3809,7332
2525,2683,AMEX,7317.54,2656.26,4982
2526,2684,MasterCard,6231.21,1668.18,126
2527,2685,Visa,8251.43,911.99,2759
2528,2686,Visa,3445.87,4817.57,8931
2529,2687,AMEX,2460.12,1031.12,1415
2530,2688,AMEX,4892.63,4057.95,9608
2531,2689,MasterCard,6636.74,665.86,4505
2532,2690,AMEX,1871.12,4940.85,9774
2533,2691,AMEX,3369.07,1687.18,4893
2534,2692,MasterCard,2503.28,3892.84,627
2535,2693,Visa,7932.3,762.5,8703
2536,2694,Visa,7340.18,3584.89,6535
2537,2695,AMEX,6628.74,3451.75,3639
2538,2696,AMEX,5167.57,1898.51,761
2539,2697,AMEX,5027.17,201.52,8433
2540,2698,MasterCard,5656.52,2060.23,7697
2541,2699,Visa,8366.74,2798.66,9483
2542,2700,Visa,6365.66,276.01,9664
2543,2702,MasterCard,3350.77,4895.63,7516
2544,2703,AMEX,5299.91,4599.5,8592
2545,2704,Visa,6673.55,4088.38,6725
2546,2705,AMEX,3836.32,750.71,4216
2547,2706,MasterCard,5675.16,2028.79,7061
2548,2707,AMEX,8560.94,1037.02,3758
2549,2708,MasterCard,1696.16,1077.05,1812
2550,2709,AMEX,8280.84,4401.73,6148
2551,2710,MasterCard,6428.35,2061.51,2974
2552,2711,AMEX,4701.42,4244.91,3869
2553,2712,Visa,6051.23,1833.04,9333
2554,2713,Visa,6453.47,270.79,972
2555,2714,MasterCard,8026.61,672.05,7980
2556,2715,AMEX,8219.12,224.71,1504
2557,2717,Visa,1154,2592.62,821
2558,2718,AMEX,6013.97,1100.08,6519
2559,2720,Visa,6186.7,1471.6,9106
2560,2721,Visa,6449.25,2432.92,2920
2561,2722,Visa,6545.05,1567.97,6600
2562,2723,MasterCard,4149.81,2993.96,2351
2563,2724,AMEX,5022.6,3179.41,8510
2564,2725,MasterCard,1143.76,4297.48,5007
2565,2726,AMEX,9419,4125.84,7723
2566,2727,MasterCard,9891.84,2751.65,2010
2567,2728,MasterCard,4608.52,1988.85,8678
2568,2729,MasterCard,4776.52,1055.23,8561
2569,2730,AMEX,5135.73,3088.68,500
2570,2731,MasterCard,3641.02,2728.62,3653
2571,2732,AMEX,4919.62,187.83,6322
2572,2733,AMEX,4227.85,186.88,2024
2573,2734,Visa,1176.05,750.38,2773
2574,2735,AMEX,2139.85,3586.48,3594
2575,2736,Visa,1708,4296.23,4463
2576,2737,Visa,3149.14,127.73,7811
2577,2738,Visa,1898,4091.01,1001
2578,2739,MasterCard,3071.78,2326.88,1204
2579,2740,AMEX,1036.49,2006.1,75
2580,2741,Visa,9899.02,2723.38,8318
2581,2742,AMEX,1983.17,4684.94,3292
2582,2743,MasterCard,8560.71,2844.44,7362
2583,2744,Visa,1918.7,522.9,918
2584,2745,Visa,3802,2358.87,9180
2585,2746,Visa,9473.99,4889.23,8684
2586,2748,Visa,6891.73,2310.9,725
2587,2749,MasterCard,3864.51,3485.35,9042
2588,2750,Visa,9486,1824.88,7593
2589,2751,Visa,1094.28,3845.33,4528
2590,2752,Visa,3260.21,1060.82,361
2591,2753,Visa,4718.58,467.76,1294
2592,2754,MasterCard,8420.22,1645.38,4857
2593,2755,AMEX,6157.17,4343.04,958
2594,2756,MasterCard,9053.22,3571.11,6760
2595,2757,MasterCard,8953.54,4915.19,615
2596,2758,MasterCard,9597.86,1649.02,554
2597,2759,Visa,2644.35,2512.18,467
2598,2760,AMEX,4800.73,2116.88,2675
2599,2761,Visa,4846.91,2436.49,8174
2600,2762,Visa,2107.43,708.36,6753
2601,2763,MasterCard,9505.98,985.78,5355
2602,2764,Visa,4264.62,2502.94,1727
2603,2765,MasterCard,6753.36,4840.93,8458
2604,2766,AMEX,6437.55,4723.33,6547
2605,2767,AMEX,3132.69,469.97,6176
2606,2768,AMEX,6150.24,2913.49,3589
2607,2769,AMEX,3306.96,3101.38,6766
2608,2770,AMEX,3572.69,3179.66,4719
2609,2772,AMEX,5111.45,307.32,6771
2610,2773,Visa,4809.53,2536.42,6232
2611,2774,AMEX,4539.98,11.29,4816
2612,2775,MasterCard,7792.16,4590.27,8344
2613,2776,AMEX,3528.17,84.52,1522
2614,2778,Visa,6213.94,1200.77,6506
2615,2779,MasterCard,9678.79,2931.95,9044
2616,2780,AMEX,3619.77,2257.5,6542
2617,2781,MasterCard,4744.38,2719.12,8014
2618,2782,Visa,2155.04,3006,3856
2619,2783,MasterCard,6767.32,4916.18,5925
2620,2784,Visa,3260.99,3907.58,9613
2621,2785,AMEX,5734.19,4007.86,7849
2622,2786,AMEX,4780.55,4484.03,1138
2623,2787,Visa,7982.96,4554.33,6420
2624,2789,MasterCard,7636.83,3747.67,209
2625,2790,AMEX,5053.13,3.65,1233
2626,2791,AMEX,4734.82,3008.05,7040
2627,2792,MasterCard,4711.23,330.74,7638
2628,2793,AMEX,5514.7,61.67,4415
2629,2795,AMEX,3917.19,4671.36,7739
2630,2796,Visa,7588.32,1434.01,8574
2631,2797,MasterCard,9156.88,2846.75,6571
2632,2798,Visa,1608.95,952.21,8853
2633,2799,MasterCard,1194.75,3785.36,2089
2634,2800,Visa,7079.96,4038.93,3014
2635,2801,Visa,6812.99,1769.31,434
2636,2802,AMEX,5125.39,56.35,9236
2637,2803,MasterCard,8454.12,3179.34,1195
2638,2804,AMEX,7744.84,4373,2632
2639,2805,MasterCard,9699.98,637.82,5941
2640,2806,Visa,8522.65,3508.61,889
2641,2807,MasterCard,1736.88,1333.07,5562
2642,2808,AMEX,4744.21,2178.03,5997
2643,2809,AMEX,4208.32,1668.71,3243
2644,2810,MasterCard,8515.21,4532.66,1006
2645,2812,AMEX,1989.74,4798.14,1025
2646,2813,MasterCard,1702.5,576.08,4707
2647,2814,Visa,6057.72,4615.48,6935
2648,2815,AMEX,3753.36,3304.33,1290
2649,2816,AMEX,2703.9,1331.17,3776
2650,2817,Visa,9185.42,129.56,9798
2651,2819,Visa,4970.89,4652.1,6907
2652,2820,Visa,5370.29,2494.21,3463
2653,2821,Visa,5851.08,2885.83,1814
2654,2822,MasterCard,7846.9,4145.62,369
2655,2823,MasterCard,1057.45,3120.41,7860
2656,2824,MasterCard,3130.25,1003.75,7229
2657,2825,Visa,8032.98,2865.12,6962
2658,2826,AMEX,4053.41,3277.18,3254
2659,2827,AMEX,6182.96,1187.48,4324
2660,2828,MasterCard,3541.66,4658.2,5741
2661,2829,AMEX,1754.89,884.52,7300
2662,2830,AMEX,3268.57,3560.09,8055
2663,2831,MasterCard,8418.68,4531.73,133
2664,2832,MasterCard,4065.04,1650.61,9325
2665,2833,Visa,5940.54,4256.83,5974
2666,2834,Visa,1117.7,2952.73,4366
2667,2836,AMEX,7521.12,3657.87,9953
2668,2837,AMEX,6236.96,2065.03,5436
2669,2838,AMEX,1204.49,1009.63,9652
2670,2839,MasterCard,1190.46,4585,2228
2671,2840,Visa,8984.23,2521.95,5432
2672,2841,AMEX,2930.17,3966.04,5698
2673,2842,Visa,7146.57,4731.8,349
2674,2843,Visa,1283.1,3670.4,2317
2675,2844,AMEX,3743.56,2348.87,2580
2676,2845,Visa,3924.34,4286.37,449
2677,2846,Visa,8670.49,2943.15,5680
2678,2847,Visa,8240.47,502.59,3347
2679,2848,Visa,8487.83,3058.61,4987
2680,2849,MasterCard,9476.08,26.94,3217
2681,2850,Visa,4349.05,4878.73,8552
2682,2851,AMEX,2960.65,2604.03,4659
2683,2852,Visa,7633.32,461.09,7762
2684,2853,MasterCard,1749.2,1497.71,6477
2685,2854,AMEX,9797.92,3293.88,9733
2686,2855,Visa,7705.82,1443.96,5794
2687,2856,MasterCard,3565.75,2104.79,1937
2688,2857,MasterCard,8119.37,1494.27,8355
2689,2858,MasterCard,9203.31,3144.92,6549
2690,2859,MasterCard,2371.05,1420.47,5483
2691,2860,AMEX,6946.32,4065.24,6723
2692,2861,AMEX,2288.7,3623.03,4407
2693,2862,MasterCard,6115.27,1626.32,1311
2694,2863,AMEX,2642.36,3122.25,5068
2695,2865,MasterCard,5487.82,270.27,4239
2696,2866,AMEX,3686.95,2074.79,2368
2697,2867,MasterCard,1487.87,657.38,5465
2698,2868,AMEX,8094.4,594.52,1423
2699,2869,Visa,5277.55,798.89,8178
2700,2870,Visa,7109.75,2142.67,42
2701,2871,Visa,8858.93,4585.88,9435
2702,2872,AMEX,3299.68,3857.91,403
2703,2873,Visa,6207.76,4266.29,8978
2704,2874,AMEX,8377.63,3679.08,8583
2705,2875,Visa,9396.14,4848.18,2384
2706,2876,Visa,1616.39,3703.67,1234
2707,2877,MasterCard,2344.61,3954.46,1517
2708,2878,Visa,2096.82,4066.02,3760
2709,2879,AMEX,1962.04,3442.54,2194
2710,2880,Visa,9294.81,1020.3,3617
2711,2881,AMEX,6759.8,4855.13,9569
2712,2882,MasterCard,8884.83,2404.12,9104
2713,2883,AMEX,4872.99,4146.77,1146
2714,2884,MasterCard,9031.46,3994.34,6896
2715,2885,MasterCard,6727.84,2137.69,764
2716,2886,MasterCard,8178.29,4198.02,6119
2717,2887,MasterCard,6201.83,1241.64,5823
2718,2888,Visa,3688.67,1772.49,2646
2719,2889,AMEX,6084.42,1145.11,8008
2720,2890,Visa,7540.44,286.49,8685
2721,2891,MasterCard,7015.12,1174.08,6310
2722,2892,Visa,5192.43,3243.05,2449
2723,2893,MasterCard,1191.4,3807.92,4828
2724,2894,MasterCard,6213.25,1757.07,4368
2725,2895,AMEX,9330.54,3687.21,6821
2726,2896,Visa,9329.4,35.26,253
2727,2897,MasterCard,8744.4,3795.53,4566
2728,2898,AMEX,6574.34,4198.75,1415
2729,2899,AMEX,5584.51,4960.06,695
2730,2900,MasterCard,1207.21,4472.34,1595
2731,2901,AMEX,4153.01,3456.23,6539
2732,2902,AMEX,8682.75,1734.9,80
2733,2903,Visa,2426.66,1422.26,1516
2734,2904,AMEX,8264.7,584.63,5134
2735,2905,Visa,3441.45,1434.42,1667
2736,2907,MasterCard,3630.32,3568.61,6099
2737,2908,MasterCard,3463.58,3631.96,34
2738,2909,AMEX,8852.26,2605.2,7394
2739,2910,AMEX,7220.66,3860.94,8410
2740,2911,Visa,2938.18,1710.75,3517
2741,2912,MasterCard,5300.32,2353.71,2029
2742,2913,Visa,5613.24,241.62,4861
2743,2914,MasterCard,7565.92,2682.98,8206
2744,2915,MasterCard,7121.34,1938.24,9023
2745,2916,Visa,7064.29,332.58,9752
2746,2917,MasterCard,4425.96,464.36,1564
2747,2918,MasterCard,3082,3287.19,3301
2748,2919,AMEX,5524.1,3717.06,8146
2749,2920,AMEX,7794.99,491.89,6479
2750,2921,AMEX,9081.75,3874.38,6900
2751,2922,MasterCard,7601.99,4317.81,7567
2752,2923,Visa,4556.32,2830.66,1669
2753,2924,Visa,9614.98,2443.64,3721
2754,2925,Visa,8799.25,2300.32,6434
2755,2926,Visa,9143.81,1483.29,7577
2756,2927,AMEX,3552.38,4485.65,9879
2757,2928,MasterCard,9846.31,4343.75,2939
2758,2929,AMEX,3427.35,2557.71,4790
2759,2930,Visa,2470.82,1212.17,2610
2760,2931,Visa,2909.17,4551.29,6281
2761,2932,Visa,6841.78,3656.84,9647
2762,2934,MasterCard,2445.19,4138.58,2275
2763,2935,Visa,7729.48,944.49,7078
2764,2936,MasterCard,2258.47,270.27,2568
2765,2937,MasterCard,1652.45,2526.16,2841
2766,2938,AMEX,8715.97,2330.41,5212
2767,2939,AMEX,5875.68,1606.99,2581
2768,2940,MasterCard,6741.58,3616.86,3051
2769,2941,MasterCard,9989.72,3033.63,5803
2770,2942,AMEX,9604.18,1926.21,5678
2771,2943,MasterCard,4735.59,2440.96,3472
2772,2944,MasterCard,5441.41,2696.75,3618
2773,2945,MasterCard,1538.91,4703.82,2500
2774,2946,Visa,5395.28,2589.04,61
2775,2947,Visa,3522.27,3272.53,9516
2776,2948,AMEX,7812.13,4550.13,1296
2777,2949,Visa,4261.22,3583.82,3540
2778,2950,AMEX,1123.07,2721.98,6591
2779,2951,AMEX,7401.78,2008.22,4160
2780,2952,MasterCard,2846.83,561.17,9704
2781,2953,AMEX,3473.74,3930.01,2703
2782,2954,Visa,1703.3,3935.94,2047
2783,2955,Visa,8019.96,4859.67,8682
2784,2956,AMEX,3210.04,2556.87,1691
2785,2957,Visa,7865.29,3509.41,3546
2786,2958,MasterCard,1219.59,4889.58,3012
2787,2959,MasterCard,6802.62,3061.15,9631
2788,2960,MasterCard,2084.35,4122.8,696
2789,2961,AMEX,4797.54,2053.62,8075
2790,2962,Visa,3787.87,932.05,4378
2791,2963,AMEX,8023.41,4214.98,7215
2792,2964,Visa,8138.1,2151.97,2578
2793,2965,AMEX,8666.92,3719.35,4013
2794,2966,Visa,1141.31,2629.65,9044
2795,2968,MasterCard,3176.01,257.59,4651
2796,2969,AMEX,8515.75,3845.03,3203
2797,2971,Visa,3007.96,1954.64,9432
2798,2972,AMEX,3213.76,1747.73,17
2799,2973,AMEX,2458.31,3470.78,4706
2800,2974,Visa,2607.95,3566.19,9090
2801,2975,MasterCard,9593.71,4076.66,8669
2802,2977,Visa,1358.2,4537.74,983
2803,2978,AMEX,3964.1,1206.67,1027
2804,2979,MasterCard,1437.98,2475.27,9672
2805,2981,Visa,6985.55,1246.77,2577
2806,2982,Visa,5611.08,3627.34,3678
2807,2983,AMEX,2013.06,1570.28,5788
2808,2984,Visa,3397.35,2282.33,9302
2809,2985,Visa,7936.78,2689.76,8897
2810,2986,Visa,9117.38,3997.66,2130
2811,2987,Visa,8384.18,3098.98,5755
2812,2988,Visa,7017.78,5.05,6548
2813,2989,AMEX,5885.29,1682.64,5214
2814,2990,MasterCard,5182,1729.32,686
2815,2991,MasterCard,2416.29,2451.28,9673
2816,2992,MasterCard,2064.3,4535.08,2392
2817,2993,Visa,8267.49,4565.53,2448
2818,2994,AMEX,8105.66,2299.22,5306
2819,2995,MasterCard,1160.61,3628.28,7690
2820,2996,AMEX,5681.2,1768.64,1284
2821,2997,Visa,2364,1437.49,8111
2822,2998,Visa,7902.04,2313.16,2264
2823,2999,AMEX,2652.98,4231.66,5787
2824,3000,Visa,5613.42,2605.47,8312
2825,3001,MasterCard,7058.32,2361.88,4184
2826,3002,AMEX,4513.87,788.39,1531
2827,3003,MasterCard,7041.23,3713.65,2481
2828,3004,MasterCard,9226.74,1811.03,4640
2829,3005,Visa,7477.86,3776.64,5147
2830,3006,MasterCard,3904.16,4852.51,250
2831,3007,MasterCard,4169.1,454.27,7068
2832,3008,Visa,4011.22,4311.03,6440
2833,3009,AMEX,5321.72,835.04,4996
2834,3011,MasterCard,1183.01,3636.31,2236
2835,3012,Visa,3790.3,2109.49,5289
2836,3013,AMEX,8354.09,2280.48,2700
2837,3014,MasterCard,8816.5,1455.03,3706
2838,3015,Visa,7732.55,3495.8,8093
2839,3016,Visa,2659.76,4484.4,3809
2840,3017,Visa,5443.54,2914.17,9541
2841,3018,Visa,5567.68,1469.32,6308
2842,3019,Visa,2725.08,3585.93,4959
2843,3020,AMEX,4299.33,1268.91,6060
2844,3021,Visa,3650,1328.81,7868
2845,3022,Visa,3277.49,3189.42,6673
2846,3023,Visa,4655.91,474.26,5166
2847,3024,AMEX,3863.54,1979.78,2529
2848,3025,MasterCard,9356.46,1841.65,210
2849,3027,MasterCard,6230.05,4590.13,5947
2850,3028,MasterCard,4760.44,4688.48,1033
2851,3029,AMEX,5093.02,1986.54,7745
2852,3030,Visa,5055.79,1847.17,4600
2853,3031,AMEX,1157.68,608.03,6068
2854,3032,Visa,9621.65,2812.67,1984
2855,3034,MasterCard,5925.78,4214.3,7814
2856,3035,MasterCard,3128.56,3665.54,6582
2857,3036,Visa,1038.97,616.03,9278
2858,3037,MasterCard,3505.14,1072.84,6334
2859,3038,MasterCard,8040.27,590.54,2120
2860,3039,MasterCard,9741.14,678.42,6081
2861,3040,MasterCard,7839.13,334.54,7043
2862,3042,MasterCard,8627.99,3029.33,4134
2863,3043,Visa,9963.4,4815.5,4832
2864,3044,Visa,3772.18,2121.6,9150
2865,3045,Visa,4687.81,4759.26,4816
2866,3046,AMEX,4885.48,475.16,8520
2867,3047,AMEX,4451.84,816.22,5540
2868,3048,MasterCard,6793.88,2009.82,1162
2869,3049,MasterCard,8846.4,1968.24,8137
2870,3050,AMEX,8793.72,86.39,9326
2871,3051,Visa,1929.59,296.14,4162
2872,3053,MasterCard,4921.8,1567.46,7634
2873,3054,Visa,2290.86,1429.7,2087
2874,3056,MasterCard,1969.16,993.36,9504
2875,3058,MasterCard,4153.63,253.72,6220
2876,3059,MasterCard,6682.95,2489.47,5195
2877,3060,MasterCard,1416.66,3740.54,6134
2878,3061,AMEX,9395.68,4613.75,3260
2879,3062,MasterCard,9702.68,4476.17,8546
2880,3063,MasterCard,9409.21,3235.17,1598
2881,3064,MasterCard,3134.34,4911.95,3331
2882,3065,MasterCard,8740.71,1832.43,7280
2883,3066,Visa,4494,3465.71,9264
2884,3067,AMEX,7283.67,4946.09,4999
2885,3068,Visa,2699.37,3473.79,8347
2886,3069,AMEX,4791.97,1295.47,795
2887,3070,MasterCard,9051.46,4063.54,564
2888,3071,Visa,5118.39,1751.5,1213
2889,3072,AMEX,9374.38,1410.14,2141
2890,3073,Visa,4214.38,4137.14,6358
2891,3074,AMEX,6353.6,2005.53,3581
2892,3075,AMEX,4977.06,3227.78,9653
2893,3076,AMEX,2164.64,4339.47,8089
2894,3077,Visa,5314.88,763.41,5292
2895,3078,Visa,4240.6,3074.72,2057
2896,3079,Visa,2769.3,898.88,7658
2897,3081,MasterCard,3550.28,2453.32,5391
2898,3082,MasterCard,3317.62,4365.85,4870
2899,3083,MasterCard,8729.61,4504.2,6012
2900,3084,Visa,7901.6,3852.27,9917
2901,3085,MasterCard,7091.96,3143.34,8918
2902,3086,MasterCard,4281.74,1414.94,9263
2903,3087,MasterCard,3080.77,2439.17,7570
2904,3088,Visa,6681.44,772.91,4843
2905,3089,MasterCard,3509.64,39.85,2348
2906,3090,MasterCard,7748.9,2835.27,9284
2907,3091,MasterCard,5337.45,1310.78,9840
2908,3092,AMEX,9192.98,1397.12,3904
2909,3094,AMEX,4989.44,387.59,8837
2910,3095,AMEX,9588.14,1243.8,6067
2911,3096,Visa,6946.81,1172.82,7281
2912,3097,AMEX,6445.71,2063.42,1525
2913,3098,AMEX,1840.11,380.92,212
2914,3099,MasterCard,9842.18,2320.33,777
2915,3100,MasterCard,1824.5,275.8,9061
2916,3101,MasterCard,3425.45,978.95,9969
2917,3102,Visa,2532.91,4216.33,7755
2918,3103,AMEX,1513.85,318.91,5904
2919,3104,Visa,9989.24,523.74,7864
2920,3105,AMEX,3870.83,2921.73,4642
2921,3106,Visa,1414.93,1314.37,4447
2922,3107,AMEX,2124.86,3866.99,7048
2923,3108,AMEX,3127.86,2136.3,5103
2924,3110,MasterCard,2320.45,552.87,2268
2925,3111,MasterCard,1288.39,3487.05,4714
2926,3112,AMEX,2499.96,4733.58,3472
2927,3113,AMEX,5006.57,4803.23,1031
2928,3114,AMEX,9782.2,3246.69,1420
2929,3115,MasterCard,7091.32,412.43,6584
2930,3116,AMEX,5833.86,4293.61,919
2931,3117,Visa,9906.55,4966.7,9200
2932,3118,AMEX,7330.99,673.06,2027
2933,3119,MasterCard,4331.15,4145.39,550
2934,3120,MasterCard,8136.6,777.81,4719
2935,3121,Visa,5337.81,2237.28,5929
2936,3122,Visa,1361.63,4623.78,2117
2937,3123,Visa,6722.71,4660.41,8761
2938,3124,MasterCard,7572.75,2763.12,6155
2939,3125,AMEX,9810.32,4681.96,2591
2940,3126,AMEX,1879.99,188.85,5296
2941,3127,Visa,3900.27,3430.86,7938
2942,3128,Visa,7499.19,2141.3,5641
2943,3129,MasterCard,6812.85,2769.15,3343
2944,3130,Visa,5645.73,967.68,4658
2945,3131,Visa,2701.69,1008.87,5134
2946,3132,MasterCard,2897.79,3646.94,3365
2947,3133,AMEX,9715.94,3840.26,7983
2948,3135,AMEX,7578.08,1728.3,3304
2949,3136,Visa,1017.59,3530.35,1824
2950,3137,MasterCard,2113.89,2589.79,7776
2951,3138,Visa,8687.82,3505.35,290
2952,3139,MasterCard,3787.52,1076.75,8849
2953,3140,MasterCard,9952.68,2459.45,5256
2954,3141,AMEX,7581.95,628.98,7535
2955,3142,AMEX,4301.27,4811.75,3597
2956,3143,MasterCard,4842.5,4968.18,6868
2957,3145,MasterCard,8359.59,1981.42,5793
2958,3146,MasterCard,1066.4,2139.31,7993
2959,3147,AMEX,3149.79,932.69,576
2960,3148,AMEX,8833.61,1040.41,2963
2961,3149,Visa,9765.28,4874.86,6343
2962,3150,AMEX,4952.71,1695.33,5436
2963,3151,MasterCard,8446.53,4351.53,2611
2964,3152,Visa,8339.98,38.26,8139
2965,3153,Visa,7951.57,2981.48,111
2966,3154,Visa,8577.57,1138.73,3504
2967,3155,Visa,9514.05,2850.2,7922
2968,3156,AMEX,1477,3350.01,4453
2969,3157,AMEX,4231.94,4065.79,6774
2970,3158,Visa,7310.51,1226.31,6699
2971,3159,AMEX,2752.63,3194.24,8364
2972,3160,AMEX,5780.4,20.54,3053
2973,3161,AMEX,6610.65,4996.27,6216
2974,3162,MasterCard,2507.62,2092.03,1474
2975,3163,MasterCard,7160.8,992.34,9402
2976,3164,Visa,1341.56,3222.6,6695
2977,3165,AMEX,1252.37,2670.48,6979
2978,3166,Visa,7674.89,15.9,411
2979,3167,Visa,6867.86,2009.24,932
2980,3169,AMEX,1131.44,1295.98,5967
2981,3170,AMEX,1701.48,4800.35,2679
2982,3172,MasterCard,1931.25,1854.26,8135
2983,3173,Visa,3984.47,2005.52,9618
2984,3174,AMEX,6043.96,2262.15,4324
2985,3175,AMEX,5972.06,3185.76,3019
2986,3176,AMEX,1823.11,1638.91,4174
2987,3177,AMEX,1646.64,5.29,5306
2988,3178,MasterCard,1399.53,2182.96,6598
2989,3181,AMEX,8412.97,90.78,4085
2990,3182,AMEX,1168.69,3159.88,4374
2991,3183,Visa,7462.43,381.09,6358
2992,3184,AMEX,6701.26,2626.85,9154
2993,3185,MasterCard,1873.7,1005.52,8442
2994,3186,Visa,6239.01,4397.22,9508
2995,3188,AMEX,5079.87,622.78,8563
2996,3189,AMEX,7152.76,137.74,7669
2997,3190,MasterCard,1552.54,4260.09,5049
2998,3191,AMEX,5600.36,4688.02,9331
2999,3192,Visa,7211.97,3631.42,1510
3000,3193,MasterCard,1455.14,3320.42,2889
3001,3194,MasterCard,8832.13,1242.94,3150
3002,3195,Visa,4190.09,3626.95,8884
3003,3196,MasterCard,3829.7,767.51,8155
3004,3197,MasterCard,2093.27,4076.66,4769
3005,3198,MasterCard,9868.05,2185.55,499
3006,3199,AMEX,6203.75,4373.46,3480
3007,3200,AMEX,6249.35,1715.26,5852
3008,3201,MasterCard,6489.14,56.76,6879
3009,3202,AMEX,4756.16,4060.17,2109
3010,3203,Visa,4445.09,4407.48,4977
3011,3204,MasterCard,5939.48,94.39,6141
3012,3205,Visa,2485.01,1282.75,2897
3013,3206,MasterCard,6299.77,1587.48,8647
3014,3207,Visa,5480.33,2990.81,4030
3015,3208,MasterCard,2332.87,1180.58,1427
3016,3209,Visa,8015.29,4630.22,4701
3017,3210,AMEX,1679.32,4816.56,2863
3018,3211,MasterCard,3161.87,2926.85,3849
3019,3212,MasterCard,2520.57,4928.56,6455
3020,3213,MasterCard,5119.98,853.33,1597
3021,3214,AMEX,7373.55,576.69,6099
3022,3215,Visa,3179.88,2028.77,8476
3023,3216,MasterCard,2362,3978.43,8729
3024,3217,Visa,6090.45,2946.13,9716
3025,3218,MasterCard,6990.59,3149.65,7568
3026,3219,Visa,9558.76,4793.86,2553
3027,3220,MasterCard,6471.77,2990.05,3373
