TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly
408,379,379,379,379,4550,774.77,7399.1,4.02,2458.37,3685,1
409,380,380,380,380,4405,2235.35,3429.49,5.81,694.1,2334,1
410,381,381,381,381,4451,1974.99,11263.25,1.17,1175.85,9877,1
411,382,382,382,382,4410,3978.44,5841.76,3.18,1764.83,6579,1
412,383,383,383,383,4323,4369.61,11364.92,9.77,942.07,1401,1
413,384,384,384,384,4483,4326,8984.63,6.43,3708.79,978,1
414,385,385,385,385,4493,1882.69,-349.68,2.56,3953.28,8550,1
415,386,386,386,386,4204,3182.52,-2337.94,5.57,4012.93,1356,1
416,387,387,387,387,4517,2490.49,2368.85,7.28,4578.81,1847,1
417,388,388,388,388,4218,4445.71,6911.51,6.43,4293.73,5610,1
418,389,389,389,389,4447,4445.97,7025.98,5.52,2903.74,3182,1
419,390,390,390,390,4520,278.82,2991.33,7.07,2496.65,7954,1
420,391,391,391,391,4390,2864.98,4346.83,2.5,4003.2,4500,1
421,392,392,392,392,4277,2522.3,-797.81,4.94,4827.52,9218,1
422,393,393,393,393,4351,3854.26,11058.06,7.75,152.65,2505,1
423,394,394,394,394,4213,987.08,8835.91,6.22,1801.67,2412,1
424,395,395,395,395,4430,3478.04,9463.39,9.16,3340.07,8388,1
425,396,396,396,396,4291,3695.66,6246.48,4.99,1787.3,1752,1
426,397,397,397,397,4470,143.46,466.71,2.19,3814.19,4589,1
427,398,398,398,398,4306,2162.03,6300.69,1.44,3958.99,2565,1
428,399,399,399,399,4222,4894.94,13384.65,5.3,3414.35,7478,1
429,400,400,400,400,4553,1510.02,-401.5,4.94,792.06,7243,1
430,401,401,401,401,4443,4423.82,3050,3.31,4662.43,5632,1
431,402,402,402,402,4488,2938.58,7670.69,6.31,1640.72,5185,1
432,403,403,403,403,4206,1489.76,7508.69,3.25,4887.67,2567,1
433,404,404,404,404,4196,4181.58,-555.22,2.95,1759.92,8268,1
434,405,405,405,405,4216,4953.4,2123.61,6.6,803.87,2166,1
435,406,406,406,406,4225,3712.61,3714.57,9.5,1441.71,1576,1
436,407,407,407,407,4460,315.86,2383.4,2.82,4072.57,7587,1
437,408,408,408,408,4259,271.53,1394.12,2.65,1540.8,1166,1
438,409,409,409,409,4374,2462.86,-1444.82,5.67,2989.76,6331,1
439,410,410,410,410,4417,40.27,7005.4,2.07,3479.35,1607,1
440,411,411,411,411,4258,3382.98,2143.71,3.65,1521.94,9715,1
441,412,412,412,412,4242,91.35,1049.87,9.92,3318.97,4951,1
442,413,413,413,413,4426,4865.59,-1713.08,8.57,772.36,3920,1
443,414,414,414,414,4386,4404.36,5913.59,7.36,3151.51,2206,1
444,415,415,415,415,4191,4078.74,5096.28,1.23,3274.27,1499,1
445,416,416,416,416,4296,4063.94,-1006.11,3.39,163.56,531,1
446,417,417,417,417,4335,4173.53,5226.86,6.13,1470.5,236,1
447,418,418,418,418,4349,2176.94,498.9,7.39,30.38,4043,1
448,419,419,419,419,4428,3961.36,1610.56,7.02,3962.21,1153,1
449,420,420,420,420,4315,1842.08,3810.87,2.67,2233.05,5297,1
450,421,421,421,421,4346,4243.45,-2480.23,5.2,2134.02,4651,1
451,422,422,422,422,4494,3093.65,5084.68,2.79,2284.42,7386,1
452,423,423,423,423,4397,1798.14,6766.08,9.31,2021.44,1681,1
453,424,424,424,424,4392,3729.91,-1977.25,6.02,823.22,695,1
454,425,425,425,425,4505,1221.69,-668.85,4.51,3309.87,7733,1
455,426,426,426,426,4316,4823.67,-2299.94,9.26,4586.65,5511,1
456,427,427,427,427,4473,3327.08,9133.7,9.14,4933.48,5282,1
457,428,428,428,428,4531,2012,-1840.48,5.54,3984.32,1752,1
458,429,429,429,429,4344,2758.13,12609.5,7.18,1943.64,2701,1
461,430,430,430,430,4221,4875.04,2537.27,5.95,1779.99,3617,1
462,431,431,431,431,4204,1052.7,1504.27,8.62,3356.63,5485,1
463,432,432,432,432,4536,2527.15,1494.75,6.37,4472.48,2833,1
464,433,433,433,433,4317,466.37,5951.17,5.13,552.55,5480,1
465,434,434,434,434,4285,420.55,737.09,6.98,458.55,3969,1
466,435,435,435,435,4502,530.62,7858.58,8.31,771.56,1273,1
467,436,436,436,436,4492,1304.92,6474.22,8.09,723.13,2365,1
468,437,437,437,437,4290,3484.71,6682.61,4.34,3922.59,5998,1
469,438,438,438,438,4307,4307.06,8364.95,9.42,3558.27,3710,1
470,439,439,439,439,4199,2185.62,2838.28,1.14,4522.46,1986,1
471,440,440,440,440,4306,2780.46,4427.55,5.06,1469.85,8508,1
472,441,441,441,441,4537,1039.77,4401.32,9.17,3397.97,84,1
473,442,442,442,442,4369,3957.5,5191.02,7.26,1822.83,8678,1
474,443,443,443,443,4413,4442.89,9138.34,7.34,687.5,7039,1
475,444,444,444,444,4413,2433.13,10734.31,2.41,3930.19,6427,1
476,445,445,445,445,4437,812.76,2777.21,6.24,3125.74,6090,1
477,446,446,446,446,4443,35.46,694.9,9.7,3516.03,4172,1
478,447,447,447,447,4508,2686.69,6802.87,2.9,814.66,1382,1
479,448,448,448,448,4515,2493.2,150.69,3.94,3225.41,5648,1
480,449,449,449,449,4326,4629.79,12982.27,4.5,1546.55,7199,1
481,450,450,450,450,4419,192.06,2839.66,4.24,1257.76,8020,1
482,451,451,451,451,4539,753.27,889.56,6.64,3248.52,234,1
484,452,452,452,452,4229,2740.15,10546.37,5.55,4521.29,9521,1
485,453,453,453,453,4461,1430.83,9882.6,4.6,812.82,851,1
486,454,454,454,454,4441,1036.34,9698.54,6.8,2096.31,6864,1
487,455,455,455,455,4214,2576.93,7459.93,3.18,2719.28,3229,1
488,456,456,456,456,4327,212.86,4275.01,5.98,4174.37,2600,1
489,457,457,457,457,4198,4876.46,2658.13,7.66,1115.97,7283,1
490,458,458,458,458,4485,4306.48,10043.4,7.24,4614.41,6600,1
491,459,459,459,459,4246,1367.09,8289.22,8.51,1482.58,3973,1
492,460,460,460,460,4491,1687.49,2133.29,9.61,2689.48,4788,1
494,461,461,461,461,4452,4642.71,10576.83,9.44,3111.87,1015,1
495,462,462,462,462,4360,3269.45,329.9,1.16,783.61,1792,1
496,463,463,463,463,4549,2610.68,881.79,6.66,420.77,5278,1
497,464,464,464,464,4393,2547.91,8236.65,3.41,2458.24,2631,1
498,465,465,465,465,4246,837.94,10063.57,8.28,3487.96,4589,1
499,466,466,466,466,4334,4813.61,-2070.72,8.37,933.34,4663,1
500,467,467,467,467,4214,4573.84,-715.87,1.43,273.65,5805,1
501,468,468,468,468,4300,4762.58,13685.95,6.36,212.45,8997,1
502,469,469,469,469,4244,1461.75,10424.42,8.66,7.32,2777,1
503,470,470,470,470,4336,2388.48,33.95,6.29,1168.65,1098,1
504,471,471,471,471,4221,2599.44,9692.11,4.83,4332.59,8916,1
505,472,472,472,472,4276,2453.48,6667.53,1.69,2260.52,3670,1
506,473,473,473,473,4349,105.76,9472.17,7.57,4615.91,4113,1
507,474,474,474,474,4261,4167.41,11516.64,1.67,1246.97,6802,1
508,475,475,475,475,4211,3735.26,8729.36,6.38,4916.85,5557,1
509,476,476,476,476,4427,2379.24,5813.13,9.26,4124.28,5782,1
510,477,477,477,477,4372,1344.34,8634.66,4.77,3919.21,3023,1
511,478,478,478,478,4325,3178.53,1347.2,7.93,2977.93,462,1
512,479,479,479,479,4235,700.08,3097.69,8.2,979.55,3035,1
513,480,480,480,480,4194,4986.42,11096.08,1.09,4758.33,3077,1
514,481,481,481,481,4201,635.45,6227.07,9.23,4051.82,5992,1
515,482,482,482,482,4216,301.69,7375.73,2.7,4161.96,1676,1
516,483,483,483,483,4273,3065.92,1722.55,3.54,4430.65,8581,1
517,484,484,484,484,4225,2322.42,5712.12,8.84,1289.22,8626,1
518,485,485,485,485,4241,3597.81,11834.86,7.18,4347.56,6574,1
519,486,486,486,486,4319,648.56,10235.34,4.35,2451.65,200,1
520,487,487,487,487,4263,1825.09,10478.51,1.79,3266.68,8769,1
521,488,488,488,488,4437,2510.16,4345.15,4.48,4803.86,958,1
522,489,489,489,489,4201,2240.49,1425,9.7,4493.3,3777,1
523,490,490,490,490,4244,2919.34,9181.92,1.94,1248.43,8868,1
525,491,491,491,491,4443,2523.59,7909.33,3.93,4147.01,5285,1
526,492,492,492,492,4348,2778.29,10612.34,6.89,2206.79,1302,1
527,493,493,493,493,4280,4406.3,6991.79,6.68,534.75,5702,1
528,494,494,494,494,4349,2859.67,7924.86,3.93,1570.82,4164,1
529,495,495,495,495,4509,2741,-1915.58,1.49,3670.94,188,1
530,496,496,496,496,4293,4062.27,4338.85,2.34,2935.92,8088,1
531,497,497,497,497,4280,334.34,3901.64,6.09,3857.96,9074,1
532,498,498,498,498,4504,3243.33,2620.53,9.54,4482.73,7905,1
534,499,499,499,499,4549,482.03,5534.21,2.02,3439.77,5980,1
535,500,500,500,500,4257,4059.75,3407.81,8.88,484.57,8410,1
536,501,501,501,501,4361,3937.91,-602.45,3.1,3322.58,5090,1
537,502,502,502,502,4360,14.71,5225.98,9.19,178.7,3433,1
538,503,503,503,503,4332,1238.32,6730.94,7.83,1260.02,3870,1
539,504,504,504,504,4414,764.78,7674.51,9.65,2240.79,8267,1
540,505,505,505,505,4386,2561.58,3226.6,4.98,4225.95,8753,1
542,506,506,506,506,4362,3017.51,6843.21,7.62,3899.47,1471,1
543,507,507,507,507,4342,3013,10129.92,5.47,2822.9,6048,1
544,508,508,508,508,4342,623.01,-358,9.77,2285.51,5837,1
545,509,509,509,509,4199,3335.23,6708.14,3.19,3211.17,4775,1
546,510,510,510,510,4379,4442.72,5399,9.88,1723.01,3530,1
547,511,511,511,511,4201,2152.44,7060.43,8.31,4972.93,7406,1
548,512,512,512,512,4218,3412.02,5365.33,6.54,552.54,6219,1
549,513,513,513,513,4232,1481.71,8202.37,1.68,692.89,458,1
550,514,514,514,514,4277,1351.81,7822.15,3.33,4420.15,1886,1
551,515,515,515,515,4533,933.61,9023.39,8.57,1095.62,5172,1
552,516,516,516,516,4300,1215.1,4942.4,7.55,305.44,2723,1
553,517,517,517,517,4258,1720.36,3250.87,9.66,4455.17,2292,1
554,518,518,518,518,4308,2837.97,11192.79,4.57,312.07,8428,1
555,519,519,519,519,4456,3905.47,11689.52,9.05,4298.77,4950,1
556,520,520,520,520,4552,1454.92,8814.36,8.76,2652.8,5493,1
557,521,521,521,521,4436,848.88,8100.84,9.7,2671.7,9351,1
558,522,522,522,522,4508,2254.32,11548.89,3.45,654.37,3801,1
559,523,523,523,523,4211,3949.68,8458.02,5.45,3151.82,9182,1
560,524,524,524,524,4515,1952.77,947.16,1.73,1851.53,2783,1
561,525,525,525,525,4381,4567.24,9733.92,6.32,1812.88,7324,1
562,526,526,526,526,4279,1247.09,-225.73,7.59,3485.35,4875,1
563,527,527,527,527,4323,3793.99,13181.78,3.14,4338.96,2660,1
564,528,528,528,528,4541,2344.11,12184.26,2.53,3656.88,5712,1
565,529,529,529,529,4488,544.56,7106.34,6.76,3409.51,253,1
566,530,530,530,530,4314,1412.55,8899.55,4.54,4430.62,2626,1
567,531,531,531,531,4544,4292.53,7596.88,4.84,4501.25,5376,1
568,532,532,532,532,4379,39.38,8715.43,5.24,3681.76,9999,1
569,533,533,533,533,4512,3784.15,5228.85,5.6,4101.55,6946,1
570,534,534,534,534,4271,4058.92,-3197.59,2.76,1206.57,4160,1
571,535,535,535,535,4416,607.99,2009.28,6.2,3406.19,9337,1
572,536,536,536,536,4369,4811.33,-2128.89,1.62,2446,2666,1
573,537,537,537,537,4545,4362.73,11429.11,2.02,4245.37,871,1
574,538,538,538,538,4513,900.87,1014.44,7.4,4804.91,2041,1
575,539,539,539,539,4502,1214.87,1063.92,7.58,1336.51,1660,1
576,540,540,540,540,4341,4094.1,-213.65,3.4,3356.83,3324,1
577,541,541,541,541,4343,2736.4,3418.8,2.66,4274.26,3428,1
578,542,542,542,542,4494,4613.61,5151.85,1.49,3408.15,4068,1
579,543,543,543,543,4410,4895.91,2964.65,4.77,3440.56,8813,1
580,544,544,544,544,4483,1723.77,3903.43,5.58,4087.53,9092,1
581,545,545,545,545,4225,493.89,95.03,9.1,3512.82,6977,1
582,546,546,546,546,4311,3520.54,8737.26,1.02,4135.2,8509,1
583,547,547,547,547,4371,4616.37,-2495.93,4.65,4955.93,2343,1
584,548,548,548,548,4285,832.74,2237.94,4.77,2720.12,2612,1
585,549,549,549,549,4293,4927.07,7510.59,8.98,3329.66,236,1
586,550,550,550,550,4271,987.39,4527.13,2.76,3076.12,6694,1
587,551,551,551,551,4213,440.52,1156.89,1.6,1409.69,9219,1
588,552,552,552,552,4357,2483.53,3327.16,4.43,4166.08,7514,1
589,553,553,553,553,4527,4029.81,4582.77,6.51,1931.5,2440,1
590,554,554,554,554,4292,1778.33,4861.45,8.72,4773.75,1606,1
591,555,555,555,555,4453,1665.89,9000.83,3.42,4135.05,1065,1
592,556,556,556,556,4420,993.59,3918.44,3.26,775.14,4595,1
593,557,557,557,557,4371,4930.54,2903.91,3.93,299.1,3358,1
594,558,558,558,558,4304,1715.91,11393.08,2.06,700.82,7014,1
595,559,559,559,559,4456,3335.69,6802.21,9.79,3893.22,9441,1
596,560,560,560,560,4552,670.58,6897.76,5.87,3645.8,8488,1
597,561,561,561,561,4416,2254.29,5559.23,3.45,3011.38,2940,1
598,562,562,562,562,4405,3981.17,508.35,4.26,906.72,6347,1
599,563,563,563,563,4540,4852.01,5158.18,8.79,2248.84,293,1
600,564,564,564,564,4487,894.9,-58.84,7.06,2676.03,2203,1
601,565,565,565,565,4451,482.3,8477.83,5.98,4852.56,7070,1
602,566,566,566,566,4192,4937.64,-3452.55,7.52,1093.09,3671,1
603,567,567,567,567,4519,2775.37,9796.97,7.8,1757.38,229,1
604,568,568,568,568,4543,1733.65,5384.13,2.75,3213.43,140,1
605,569,569,569,569,4510,4801.79,14764.43,2.43,1052.52,149,1
606,570,570,570,570,4225,1957.04,8943.44,9.7,895.49,6269,1
607,571,571,571,571,4373,1167.7,2542.28,2.67,2211.29,7639,1
608,572,572,572,572,4369,4019.48,2283.28,5.18,2604.25,6399,1
609,573,573,573,573,4314,1576.68,3712.33,9.85,3441.48,3403,1
610,574,574,574,574,4349,1616.67,10798.84,4.75,3801.43,1380,1
611,575,575,575,575,4301,2230.5,9162.99,5.63,4344.39,2212,1
612,576,576,576,576,4323,3467.87,8700.81,8.19,1694.55,8691,1
613,577,577,577,577,4524,4210.4,2069.32,4.06,2520.53,9482,1
614,578,578,578,578,4391,1138.6,5628.85,4.88,4316.76,717,1
615,579,579,579,579,4341,1818.81,6952.04,3.99,2316.79,7773,1
616,580,580,580,580,4517,2485.88,4765.34,3.59,691.09,8444,1
617,581,581,581,581,4526,137.8,1013.43,5.25,2177.1,726,1
618,582,582,582,582,4266,3488.56,2703.26,7.71,3849.33,2004,1
619,583,583,583,583,4454,2834.18,3807.53,8.81,2347.01,102,1
621,584,584,584,584,4259,660.34,10090.73,3.89,4707.14,7733,1
622,585,585,585,585,4212,4476.96,3347.05,9.2,1523.54,8443,1
623,586,586,586,586,4531,3419.72,10628.23,4.02,2596.51,4048,1
624,587,587,587,587,4402,1946.42,11389.52,7.98,1765.73,1288,1
625,588,588,588,588,4462,1697.03,566.4,7.74,2084.76,5983,1
626,589,589,589,589,4287,1591.1,774.35,1.45,3216.63,9199,1
627,590,590,590,590,4312,3276.75,1585.3,2.6,2406.05,7505,1
628,591,591,591,591,4214,901.95,1075.83,6.16,510.71,6549,1
629,592,592,592,592,4227,4937.3,14591.49,8.81,2543.13,8812,1
630,593,593,593,593,4448,3438.41,3857.71,6.35,1490.46,3612,1
631,594,594,594,594,4384,644.33,5357.18,7.68,3154.95,6295,1
632,595,595,595,595,4459,698.77,2905.57,7.61,908.32,9722,1
633,596,596,596,596,4455,3244.98,4364.34,5.45,2909.92,3486,1
634,597,597,597,597,4255,1922.04,-1578.35,6.05,2250.11,2230,1
635,598,598,598,598,4388,3303.19,-605.25,1.64,4040.85,8961,1
636,599,599,599,599,4331,3615.36,-2459.19,9.35,1695.25,711,1
637,600,600,600,600,4430,2694.22,12103.47,7.07,500.28,4973,1
638,601,601,601,601,4398,1290.2,1232.94,2.39,426.23,6044,1
639,602,602,602,602,4315,2760.29,3792.2,3.2,2252.02,1251,1
640,603,603,603,603,4455,2115.11,9834.96,1.04,2589.2,4502,1
641,604,604,604,604,4544,4452.78,8653.88,3.38,1875.71,4448,1
642,605,605,605,605,4494,3703.65,4748.64,3.85,3937.58,8655,1
643,606,606,606,606,4365,3098.73,5301.74,7.15,3326.42,5132,1
644,607,607,607,607,4236,208.22,10132.79,5.29,2827.11,4829,1
645,608,608,608,608,4249,4950.95,13008.85,8.59,3055.72,4885,1
647,609,609,609,609,4324,1302.3,7208.14,7.36,3039.71,3430,1
648,610,610,610,610,4522,2961.71,2348.17,8.87,1113.73,7927,1
649,611,611,611,611,4310,4091.3,1039.78,4.79,2030.72,8741,1
650,612,612,612,612,4356,2697.4,340.99,3.6,680.78,5399,1
651,613,613,613,613,4232,3886.68,-1706.29,5.01,4356.42,3718,1
652,614,614,614,614,4235,2071.06,5126.2,8.1,1093.01,3057,1
653,615,615,615,615,4406,2953.91,4061.35,9.27,3001.28,4336,1
654,616,616,616,616,4488,2117.03,2708.23,1.59,267.82,435,1
655,617,617,617,617,4474,2643.7,6518.01,5.76,1588.89,7854,1
656,618,618,618,618,4528,845.87,6618.99,6.76,4475.02,5659,1
657,619,619,619,619,4292,2997.22,11695.7,1.16,3970.99,4236,1
658,620,620,620,620,4275,4894.97,10342.23,2.63,465.16,8865,1
659,621,621,621,621,4383,3826.43,4588.9,1.56,2790.32,7316,1
660,622,622,622,622,4403,1607.04,1957.42,3.61,1920.25,3129,1
661,623,623,623,623,4544,4320.66,287.5,2.85,675.57,7302,1
662,624,624,624,624,4415,4479.67,-3059.12,5.38,4091.47,3566,1
664,625,625,625,625,4344,275.14,8942.64,8.58,2522.87,1961,1
665,626,626,626,626,4527,2866.65,-2695.46,3.74,949.74,5913,1
666,627,627,627,627,4192,2384.66,9100.05,1.45,2097.58,2227,1
667,628,628,628,628,4501,3576.28,11520.54,1.03,162.55,7382,1
668,629,629,629,629,4509,1472.36,5998,8.6,3513.14,4154,1
669,630,630,630,630,4466,1907.26,-1611.55,8.9,4516.31,3372,1
670,631,631,631,631,4213,1326.62,494.83,1.91,78.44,990,1
672,632,632,632,632,4497,56.34,889.66,8.2,444.71,3671,1
673,633,633,633,633,4202,2558.67,4770.15,6.77,1157.1,579,1
674,634,634,634,634,4407,2371.04,1934.37,6.01,2676.55,4578,1
675,635,635,635,635,4360,1785.81,5489.92,5.8,1599.52,546,1
676,636,636,636,636,4539,2705.55,965.9,7.96,29.43,7671,1
677,637,637,637,637,4267,1964.88,3223.67,3.64,4913.77,4654,1
678,638,638,638,638,4428,2168.48,9381.16,4.5,855.93,2380,1
679,639,639,639,639,4434,19.9,6317.87,1.7,2636.7,4590,1
680,640,640,640,640,4291,340.87,1559.33,6.1,2578.19,9882,1
681,641,641,641,641,4219,762.01,8489.2,9.65,4747.53,1645,1
682,642,642,642,642,4460,928.26,4086.58,3.55,3853.01,4946,1
683,643,643,643,643,4392,2266.44,8848.27,9.36,2778.8,8929,1
684,644,644,644,644,4401,4375.81,-3959.2,7.56,3682.02,9207,1
685,645,645,645,645,4342,2036.11,2450.01,3.1,4232.71,2155,1
686,646,646,646,646,4355,3139.69,6507.52,6.97,1617.12,4443,1
687,647,647,647,647,4232,138.76,9015.2,4.3,605.86,7195,1
688,648,648,648,648,4229,4275.68,6567.02,2.1,4055.77,1301,1
689,649,649,649,649,4340,574.54,8228.85,1.83,956.79,7833,1
690,650,650,650,650,4233,1428.6,4429.99,1.16,1705.88,1975,1
691,651,651,651,651,4270,4085.51,12622.63,8.18,4406.79,8087,1
692,652,652,652,652,4446,1331.74,5987.61,8.96,3325.55,2626,1
694,653,653,653,653,4527,3018.9,6097.93,5.68,1216.61,6951,1
695,654,654,654,654,4230,4517.19,387.08,7.22,776.54,5327,1
696,655,655,655,655,4507,1076.11,2169.06,7.31,159.05,7496,1
697,656,656,656,656,4377,3107.88,5976.77,3.92,1084.44,799,1
698,657,657,657,657,4397,3004.94,12401.7,2.43,3237.98,9874,1
699,658,658,658,658,4297,3301.02,10910.97,4.87,69.76,9873,1
700,659,659,659,659,4518,4734.38,8298.38,7.27,4812.11,3924,1
701,660,660,660,660,4523,837.75,3454.02,8.24,1167.95,8279,1
702,661,661,661,661,4383,3275.24,-1080.23,1.8,1459.12,9853,1
703,662,662,662,662,4246,920.08,3440.56,6.29,174.08,8185,1
704,663,663,663,663,4310,1578.36,2777.06,1.49,348.12,5787,1
705,664,664,664,664,4487,1955.91,6854.79,8.42,4993.68,3732,1
706,665,665,665,665,4274,4178.6,-3671.99,7,1671.1,2051,1
707,666,666,666,666,4255,278.01,492,7.27,3398.56,2542,1
708,667,667,667,667,4259,3670.93,9889.85,7.86,3754.78,448,1
709,668,668,668,668,4422,4563.83,5539.78,5.46,2467.84,2778,1
710,669,669,669,669,4432,405.42,8873,3.69,2313.3,9501,1
711,670,670,670,670,4456,3955.74,5112.35,8.07,1679.68,8431,1
712,671,671,671,671,4193,547.13,6019.55,8,3509.58,6835,1
713,672,672,672,672,4268,4814.64,1972.85,2.21,2627.22,9424,1
714,673,673,673,673,4407,4078.67,-1710.03,9.12,2134.51,4179,1
715,674,674,674,674,4425,3477.97,5415.85,2.99,758.39,656,1
716,675,675,675,675,4268,2754.8,7620.53,3.76,3338.22,7838,1
717,676,676,676,676,4366,4604.88,-1383.22,2.94,2184.71,4179,1
718,677,677,677,677,4431,604.17,8417,9.69,521.48,266,1
719,678,678,678,678,4354,617.7,9215.27,3.7,1714.68,4119,1
720,679,679,679,679,4465,4114.22,3011.09,9.74,228.31,2073,1
721,680,680,680,680,4541,2416.78,559,6.74,616.25,1205,1
722,681,681,681,681,4518,4226.83,8189.87,2.59,4967.86,9703,1
723,682,682,682,682,4367,1959.4,8887.76,5.98,3956.88,8590,1
724,683,683,683,683,4348,2264.78,-330.47,8.94,4938.76,4898,1
725,684,684,684,684,4489,1667.07,3334.54,6.06,4702.46,7464,1
727,685,685,685,685,4520,2330.1,8941.46,3.58,2393.83,7627,1
728,686,686,686,686,4230,3777.93,3449.41,3.02,3385.51,951,1
730,687,687,687,687,4459,1183.08,10869.12,3.95,1899.25,4533,1
731,688,688,688,688,4363,4570.77,67.23,6.95,3376.87,2191,1
732,689,689,689,689,4499,2727.96,3421.78,4.44,769.5,588,1
733,690,690,690,690,4281,4280.47,4079.6,4.99,4475.66,9010,1
734,691,691,691,691,4278,4162.62,5430.48,3.89,535.83,4497,1
735,692,692,692,692,4276,302.76,2575.26,9.95,4189.57,2701,1
736,693,693,693,693,4222,3102.67,9669.03,6.28,3076.2,9674,1
737,694,694,694,694,4326,3947.03,3535.75,8.5,4298.86,3055,1
738,695,695,695,695,4355,4533.43,2443.58,4.97,1119.73,3007,1
739,696,696,696,696,4278,2536.42,1904.65,2.52,3186.71,1330,1
740,697,697,697,697,4271,3756.06,12944.92,8.62,1114.41,7112,1
741,698,698,698,698,4232,4848.46,3490.28,7.87,1307.16,9633,1
742,699,699,699,699,4324,4140.93,10811.39,3.97,567.94,2378,1
743,700,700,700,700,4533,4273.57,193.08,6.46,4271.37,6869,1
744,701,701,701,701,4485,2042.34,2649.54,1.84,4010.68,6324,1
745,702,702,702,702,4530,467.53,1374.54,1.24,1407.91,1729,1
746,703,703,703,703,4308,4830.48,2988.6,8.34,898.57,5332,1
747,704,704,704,704,4507,3482.13,12155.17,9.48,3991.82,2496,1
748,705,705,705,705,4372,864.11,9154.2,4.1,2317.35,5721,1
750,706,706,706,706,4360,3581.77,4813.85,7.46,3407.18,509,1
751,707,707,707,707,4200,460.94,8385.99,7.71,1924.72,1840,1
752,708,708,708,708,4524,862.36,7478,5.33,3640.25,7532,1
753,709,709,709,709,4268,4328.4,5492.74,6.52,1046.8,4209,1
754,710,710,710,710,4322,4769.62,12888.62,6.91,2839.89,7571,1
755,711,711,711,711,4357,1830.49,4610.32,1.93,4374.39,3526,1
756,712,712,712,712,4425,2072.18,10298.72,6.81,4057.02,2462,1
757,713,713,713,713,4491,1983.32,5802.11,5.6,4717.71,4748,1
758,714,714,714,714,4210,4178.43,1031.87,4.41,105.45,4292,1
760,715,715,715,715,4516,1882.53,1352.99,6.74,1202.2,5010,1
761,716,716,716,716,4344,3113.12,-2754.9,2.5,4722.16,7657,1
762,717,717,717,717,4462,2457.76,4751.87,8.3,1276.11,3369,1
763,718,718,718,718,4255,2671.78,6359.74,2.55,936.02,4178,1
764,719,719,719,719,4421,2041,7245.1,7.94,3138.65,9564,1
765,720,720,720,720,4215,2307.97,10317.18,8.36,3633.41,4251,1
766,721,721,721,721,4554,189.52,9168.39,9.46,4810.51,9421,1
767,722,722,722,722,4389,4629.65,12854.15,5.17,1505.81,5553,1
768,723,723,723,723,4362,162.56,560.54,1.57,2260.28,2545,1
769,724,724,724,724,4372,3866.33,-304.74,7.1,3023.73,1101,1
770,725,725,725,725,4229,1498.36,4925.81,3.54,4119.06,2767,1
771,726,726,726,726,4461,570.15,2839.88,1.83,3907.78,2978,1
772,727,727,727,727,4401,3052.37,4947.21,8.7,4719.03,5923,1
773,728,728,728,728,4413,3537.69,8786.58,2.26,2709.92,2464,1
774,729,729,729,729,4349,3154.71,5224.55,5.56,4108.47,3622,1
775,730,730,730,730,4224,2884.66,8938.02,8.1,4017.03,676,1
776,731,731,731,731,4509,2685.57,8632.6,2.79,1034.72,4020,1
778,732,732,732,732,4475,4328.45,12245.52,3.98,999.22,9889,1
779,733,733,733,733,4359,459.87,6402.74,4.57,210.95,1339,1
780,734,734,734,734,4525,795.27,4248.91,2.18,4251.05,8255,1
781,735,735,735,735,4420,4065.13,14001.51,6.8,4509.59,4663,1
782,736,736,736,736,4289,1522.17,3159.44,5.46,2104.72,5755,1
783,737,737,737,737,4422,3860.09,-625.85,9.77,1824.47,4880,1
784,738,738,738,738,4191,1769.95,8679.1,7.28,2353.58,5417,1
785,739,739,739,739,4205,4627.8,6933.59,7.83,3142.06,6057,1
786,740,740,740,740,4410,1413.86,6909.52,2.79,4936.26,5992,1
787,741,741,741,741,4452,2140.21,4695.39,7.41,4358,6958,1
788,742,742,742,742,4372,802.62,7911.03,6.02,812.67,3742,1
789,743,743,743,743,4212,3336.76,20.85,4.63,4385.71,3904,1
790,744,744,744,744,4436,2020.38,10579.19,8.04,2424,454,1
791,745,745,745,745,4446,4706.61,352.61,9.81,4025.58,1694,1
792,746,746,746,746,4305,88.58,597.07,1.85,4225.51,1283,1
793,747,747,747,747,4258,1944.38,3966.66,8.1,1891.01,2167,1
794,748,748,748,748,4330,127.91,2126.82,9.28,140.52,8728,1
795,749,749,749,749,4241,1651.92,6051.19,3.84,1824.11,413,1
796,750,750,750,750,4285,1907.42,4018.36,4.27,149.9,1217,1
797,751,751,751,751,4244,1298.1,4364.88,8.15,2570.1,5038,1
798,752,752,752,752,4474,1285.1,5275.07,9.58,4745.81,2129,1
799,753,753,753,753,4335,1307.7,6453.49,9.45,4425.55,3366,1
800,754,754,754,754,4472,1338.62,6521.79,1.5,1917.39,4459,1
801,755,755,755,755,4239,1418.61,8622.89,8.84,3782.78,7388,1
