TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly,Isolation_Forest_Prediction,Model_Anomaly_Flag,Anomaly_Score
303,282,282,282,282,4284,950.91,10356.89,5.49,941.17,1982,1,1,0,0.0894302984408574
304,283,283,283,283,4248,1833.27,4349.57,8.15,3409.23,9746,1,1,0,0.10981413186233
305,284,284,284,284,4219,2268.81,6271.53,9.36,2515.52,6359,1,1,0,0.164090671448229
306,285,285,285,285,4277,661.13,1933.5,2.82,1846.73,1131,1,1,0,0.106703509614158
307,286,286,286,286,4519,4102.53,8380.56,3.09,3886.96,2320,1,1,0,0.123659718320599
308,287,287,287,287,4409,4647.66,10347.64,2.62,3162.06,3202,1,1,0,0.113159978263929
309,288,288,288,288,4317,3758.57,3902.3,2.43,3778.11,9873,1,1,0,0.0900111863554549
310,289,289,289,289,4360,4644.8,7404.71,5.09,3222.2,3453,1,1,0,0.117290302787945
311,290,290,290,290,4541,3718.67,10466.68,6.72,3125.05,2317,1,1,0,0.126119458864697
312,291,291,291,291,4414,2210.87,4554.1,7.36,2059.07,3050,1,1,0,0.178645009078187
313,292,292,292,292,4463,1971.73,8536.5,3.94,1405.2,5250,1,1,0,0.155287905630376
316,293,293,293,293,4386,1105.9,1664.41,8.99,1004.28,6032,1,1,0,0.135487219830852
317,294,294,294,294,4504,2665.36,5469.61,8.83,3364.06,2763,1,1,0,0.167569925067384
318,295,295,295,295,4219,683.39,4638.23,5.9,946.97,6982,1,1,0,0.124284624092722
319,296,296,296,296,4385,4756.31,7225.29,3.19,4694.62,5281,1,1,0,0.076558282610133
320,297,297,297,297,4358,1100.33,4511.49,9.75,980.17,8368,1,1,0,0.118016901566528
321,298,298,298,298,4496,4169.82,-1208.38,8.3,4274.29,2418,1,1,0,0.0841367345644456
322,299,299,299,299,4533,4095.91,8117.89,1.15,4675.61,3259,1,1,0,0.103607300378236
323,300,300,300,300,4256,714.61,7676.87,5.23,1034.48,8175,1,1,0,0.10655390941158
324,301,301,301,301,4373,3556.61,13516.5,1.92,4435.27,9660,1,1,0,0.014993449827871
325,302,302,302,302,4427,4122.33,10605.17,2.19,547.3,6009,1,1,0,0.0863364933253299
326,303,303,303,303,4391,4422.59,7259.74,1.01,3499.94,2628,1,1,0,0.122512644256217
327,304,304,304,304,4298,4770.36,-3774.75,7.19,2534.42,5389,1,1,0,0.0480375618080907
328,305,305,305,305,4407,4651.22,8334.7,3.27,4805.58,5101,1,1,0,0.0883066434452127
329,306,306,306,306,4265,1562.57,-1271.39,3.74,2404.73,3792,1,1,0,0.109548648988636
330,307,307,307,307,4510,1345.6,6046.67,1.42,342.16,6254,1,1,0,0.128622311219394
331,308,308,308,308,4191,1993.68,8627.52,1.07,631.19,2517,1,1,0,0.119567410166764
332,309,309,309,309,4200,2330.38,7497.16,8.13,1607.23,191,1,1,0,0.10290905728826
333,310,310,310,310,4265,1177.09,9843.38,6.95,2344.87,7883,1,1,0,0.117774185084322
334,311,311,311,311,4281,439.56,5430.66,4.44,4789.63,7107,1,1,0,0.0828878530771928
335,312,312,312,312,4286,3286.37,1391.19,1.63,2421.5,7051,1,1,0,0.150197928019214
336,313,313,313,313,4359,879.46,2286.34,7.98,4650.09,4313,1,1,0,0.104137470484039
339,314,314,314,314,4494,996.45,8784.95,2.25,4596.41,3998,1,1,0,0.100178344493037
340,315,315,315,315,4272,978.85,8835.12,6.87,1275.91,5825,1,1,0,0.135141373673751
341,316,316,316,316,4271,1454.45,8351.74,1.64,4184.03,4634,1,1,0,0.136876432375122
342,317,317,317,317,4482,3064.71,10213.1,2.49,4876.42,3980,1,1,0,0.0921221324907966
343,318,318,318,318,4537,4891.8,10562.06,5.24,359.88,4393,1,1,0,0.0444736595411325
344,319,319,319,319,4412,2436.48,-630.27,3.24,3407.06,5227,1,1,0,0.128563444948464
346,320,320,320,320,4227,4214.57,11589.88,8.28,2275.69,9653,1,1,0,0.0598293932603914
348,321,321,321,321,4250,907.58,5585.85,9.67,4727.19,9618,1,1,0,0.0748643709902226
349,322,322,322,322,4272,2173.8,6761.17,4.4,3160.63,2114,1,1,0,0.16652044579632
350,323,323,323,323,4394,1600.28,8815.16,6.12,4959.12,6435,1,1,0,0.0775507332473407
351,324,324,324,324,4217,4331.99,6126.13,6.08,4826.23,7,1,1,0,0.0481163766803932
352,325,325,325,325,4374,4889.92,-2741.58,6.85,4281.53,5340,1,1,0,0.0457694266980251
353,326,326,326,326,4319,3444.7,4716.53,3.19,3495.69,6850,1,1,0,0.142392685559964
354,327,327,327,327,4259,3272.27,7586.63,9.3,1159.11,7332,1,1,0,0.133487599626151
355,328,328,328,328,4396,3573.96,-1008.73,3.39,2864.88,220,1,1,0,0.0843062544387919
357,329,329,329,329,4226,3147.68,4845.32,7.89,4771.23,3173,1,1,0,0.133107961310527
358,330,330,330,330,4406,365.59,9293.78,8.93,4794,3837,1,1,0,0.0538523542695156
359,331,331,331,331,4285,2472.31,-1664.07,5.11,1662.92,9329,1,1,0,0.0841701625174304
360,332,332,332,332,4438,1668.51,5265.6,7.41,240.54,6065,1,1,0,0.131580546169257
361,333,333,333,333,4372,275.37,5338.22,1.77,4138.9,8027,1,1,0,0.102713571953319
362,334,334,334,334,4290,2728.43,11477.52,8,1760.46,320,1,1,0,0.0612583497098448
363,335,335,335,335,4417,1807.68,6029.65,7.8,1597.56,5394,1,1,0,0.165776407907036
364,336,336,336,336,4527,2957.16,-2635.17,4.7,2899.75,813,1,1,0,0.0595704324290497
365,337,337,337,337,4192,2570.77,5699.19,3.82,2.38,4985,1,1,0,0.0984697319535691
366,338,338,338,338,4260,1388.34,7805.73,4.42,1874.86,6748,1,1,0,0.15041864850152
367,339,339,339,339,4286,2704.52,4124.67,1.82,2081.83,5381,1,1,0,0.180802278052132
368,340,340,340,340,4274,1900.08,8113.11,6.74,4853.94,3406,1,1,0,0.118309033117177
369,341,341,341,341,4428,4606.37,12803.52,9.22,791.94,2991,1,1,0,0.0406214813823048
370,342,342,342,342,4365,1884.41,4176.5,6.99,753.08,2368,1,1,0,0.145932782319864
371,343,343,343,343,4482,210.35,9781.2,6.22,3096.8,287,1,1,0,0.0447121269430542
372,344,344,344,344,4320,3820.23,8939.56,9.92,390.94,3466,1,1,0,0.0895503793648096
373,345,345,345,345,4366,4818.78,1945.22,5.88,3105.37,7821,1,1,0,0.106656459348793
374,346,346,346,346,4290,855.23,1651.93,4.11,2037.22,444,1,1,0,0.100861885656834
375,347,347,347,347,4406,4864.19,3286.47,7.34,13.14,9974,1,1,0,0.00666260756873593
376,348,348,348,348,4377,3089.8,9368.42,5.69,2203.22,4636,1,1,0,0.143767844117454
377,349,349,349,349,4435,4238.46,1417.84,9.75,3693.8,4464,1,1,0,0.130471712787226
378,350,350,350,350,4542,2369.75,9486.96,9.08,663.01,4026,1,1,0,0.115049392179351
379,351,351,351,351,4458,3116.38,8765.43,9.52,917.79,7192,1,1,0,0.115938351286766
380,352,352,352,352,4370,4206.88,3480.99,1.01,1172.33,7965,1,1,0,0.113087858828193
381,353,353,353,353,4495,4914.17,962.63,4.01,1949.43,894,1,1,0,0.0596781815505397
382,354,354,354,354,4343,932.14,6180.67,6.64,4745.81,3207,1,1,0,0.114401281821708
383,355,355,355,355,4370,4494.75,-3058.06,3.77,352.76,6817,1,1,0,0.0428451514359736
384,356,356,356,356,4246,3339.69,8110.81,6.91,4108.37,6666,1,1,0,0.131638558967548
385,357,357,357,357,4235,4734.84,10163.36,7.43,4003.66,2527,1,1,0,0.09230615422568
386,358,358,358,358,4539,1597.35,7880.63,6.61,2328.44,7483,1,1,0,0.149254722175684
387,359,359,359,359,4275,1220.54,5833.87,5.12,680.19,3483,1,1,0,0.147235349806846
388,360,360,360,360,4424,1833.96,-282.19,7.27,3060.75,6198,1,1,0,0.139923689069161
389,361,361,361,361,4271,4423.65,-2835.06,8.02,3616.69,7718,1,1,0,0.070543995248596
390,362,362,362,362,4367,2303.57,4934.21,7.26,776.24,7741,1,1,0,0.133718588077561
391,363,363,363,363,4515,4757.86,1890.47,8.31,3494.73,830,1,1,0,0.0650666863110991
392,364,364,364,364,4282,1219.28,3888.32,9.53,4602.65,696,1,1,0,0.103889053751583
393,365,365,365,365,4387,1110.51,5624.5,1.92,947.46,3125,1,1,0,0.143313302469955
394,366,366,366,366,4351,3395.24,6534.12,9.16,628.36,8469,1,1,0,0.112356032028014
395,367,367,367,367,4415,1465.4,426.73,3.46,3334.37,842,1,1,0,0.110445091410678
396,368,368,368,368,4382,654.48,2674.54,6.07,2405.58,1791,1,1,0,0.116556552240827
397,369,369,369,369,4335,1885.93,4586.55,9.48,4269.68,1346,1,1,0,0.130835252572629
398,370,370,370,370,4443,1338.17,-422.14,6.58,2579.6,2763,1,1,0,0.128377401864053
399,371,371,371,371,4472,2070.78,3023.64,1.76,4104.52,7883,1,1,0,0.147580328317163
400,372,372,372,372,4199,940.69,3623.06,5.49,1975.56,4080,1,1,0,0.146164782245757
401,373,373,373,373,4319,4785.34,11959.96,9.05,980.61,2985,1,1,0,0.0459057756726835
402,374,374,374,374,4504,4010.23,10251.26,4.71,1877.34,9511,1,1,0,0.0847863426941711
404,375,375,375,375,4252,1495.98,6509.39,8.15,1497.48,9223,1,1,0,0.108407921687074
405,376,376,376,376,4204,4285.23,9692.45,9.16,1170.96,4632,1,1,0,0.107306517220048
406,377,377,377,377,4431,2958.01,12141.74,3.37,1932.89,3668,1,1,0,0.0980369708852414
407,378,378,378,378,4382,293.09,10111.86,5.47,4858.16,8453,1,1,0,0.0287919814471725
408,379,379,379,379,4550,774.77,7399.1,4.02,2458.37,3685,1,1,0,0.134949021937219
409,380,380,380,380,4405,2235.35,3429.49,5.81,694.1,2334,1,1,0,0.14148307132922
410,381,381,381,381,4451,1974.99,11263.25,1.17,1175.85,9877,1,1,0,0.0700055079017914
411,382,382,382,382,4410,3978.44,5841.76,3.18,1764.83,6579,1,1,0,0.142793455690292
412,383,383,383,383,4323,4369.61,11364.92,9.77,942.07,1401,1,1,0,0.0516112319312796
413,384,384,384,384,4483,4326,8984.63,6.43,3708.79,978,1,1,0,0.0955994907854726
414,385,385,385,385,4493,1882.69,-349.68,2.56,3953.28,8550,1,1,0,0.0901305092272059
415,386,386,386,386,4204,3182.52,-2337.94,5.57,4012.93,1356,1,1,0,0.0547389820291195
416,387,387,387,387,4517,2490.49,2368.85,7.28,4578.81,1847,1,1,0,0.131437170054832
417,388,388,388,388,4218,4445.71,6911.51,6.43,4293.73,5610,1,1,0,0.114005679183542
418,389,389,389,389,4447,4445.97,7025.98,5.52,2903.74,3182,1,1,0,0.133321057430856
419,390,390,390,390,4520,278.82,2991.33,7.07,2496.65,7954,1,1,0,0.127125867376623
420,391,391,391,391,4390,2864.98,4346.83,2.5,4003.2,4500,1,1,0,0.158955955798923
421,392,392,392,392,4277,2522.3,-797.81,4.94,4827.52,9218,1,1,0,0.040835675452919
422,393,393,393,393,4351,3854.26,11058.06,7.75,152.65,2505,1,1,0,0.0570294964976795
423,394,394,394,394,4213,987.08,8835.91,6.22,1801.67,2412,1,1,0,0.121685362618756
424,395,395,395,395,4430,3478.04,9463.39,9.16,3340.07,8388,1,1,0,0.126568742465581
425,396,396,396,396,4291,3695.66,6246.48,4.99,1787.3,1752,1,1,0,0.13549698203646
426,397,397,397,397,4470,143.46,466.71,2.19,3814.19,4589,1,1,0,0.0756879124767292
427,398,398,398,398,4306,2162.03,6300.69,1.44,3958.99,2565,1,1,0,0.155118714267027
428,399,399,399,399,4222,4894.94,13384.65,5.3,3414.35,7478,1,1,0,0.0426985856143174
429,400,400,400,400,4553,1510.02,-401.5,4.94,792.06,7243,1,1,0,0.0969109741247247
430,401,401,401,401,4443,4423.82,3050,3.31,4662.43,5632,1,1,0,0.105268819392012
431,402,402,402,402,4488,2938.58,7670.69,6.31,1640.72,5185,1,1,0,0.164515354958599
432,403,403,403,403,4206,1489.76,7508.69,3.25,4887.67,2567,1,1,0,0.106429377714497
433,404,404,404,404,4196,4181.58,-555.22,2.95,1759.92,8268,1,1,0,0.0991775032188729
434,405,405,405,405,4216,4953.4,2123.61,6.6,803.87,2166,1,1,0,0.0634114004900203
435,406,406,406,406,4225,3712.61,3714.57,9.5,1441.71,1576,1,1,0,0.136299801555441
436,407,407,407,407,4460,315.86,2383.4,2.82,4072.57,7587,1,1,0,0.110956980854756
437,408,408,408,408,4259,271.53,1394.12,2.65,1540.8,1166,1,1,0,0.0856104696527291
438,409,409,409,409,4374,2462.86,-1444.82,5.67,2989.76,6331,1,1,0,0.122085772382212
439,410,410,410,410,4417,40.27,7005.4,2.07,3479.35,1607,1,1,0,0.0837848656354054
440,411,411,411,411,4258,3382.98,2143.71,3.65,1521.94,9715,1,1,0,0.108247332261161
441,412,412,412,412,4242,91.35,1049.87,9.92,3318.97,4951,1,1,0,0.0967829913529619
442,413,413,413,413,4426,4865.59,-1713.08,8.57,772.36,3920,1,1,0,0.0549655352199445
443,414,414,414,414,4386,4404.36,5913.59,7.36,3151.51,2206,1,1,0,0.132710303066568
444,415,415,415,415,4191,4078.74,5096.28,1.23,3274.27,1499,1,1,0,0.131901498937956
445,416,416,416,416,4296,4063.94,-1006.11,3.39,163.56,531,1,1,0,0.0291248797235895
446,417,417,417,417,4335,4173.53,5226.86,6.13,1470.5,236,1,1,0,0.0975468222465586
447,418,418,418,418,4349,2176.94,498.9,7.39,30.38,4043,1,1,0,0.075524452776308
448,419,419,419,419,4428,3961.36,1610.56,7.02,3962.21,1153,1,1,0,0.108949133619583
449,420,420,420,420,4315,1842.08,3810.87,2.67,2233.05,5297,1,1,0,0.168623751254221
450,421,421,421,421,4346,4243.45,-2480.23,5.2,2134.02,4651,1,1,0,0.0901358232802013
451,422,422,422,422,4494,3093.65,5084.68,2.79,2284.42,7386,1,1,0,0.164716944498249
452,423,423,423,423,4397,1798.14,6766.08,9.31,2021.44,1681,1,1,0,0.150622867493882
453,424,424,424,424,4392,3729.91,-1977.25,6.02,823.22,695,1,1,0,0.0593465100447926
454,425,425,425,425,4505,1221.69,-668.85,4.51,3309.87,7733,1,1,0,0.0897984729419094
455,426,426,426,426,4316,4823.67,-2299.94,9.26,4586.65,5511,1,1,0,0.034498749882505
456,427,427,427,427,4473,3327.08,9133.7,9.14,4933.48,5282,1,1,0,0.0953607741602228
457,428,428,428,428,4531,2012,-1840.48,5.54,3984.32,1752,1,1,0,0.0760640531143364
458,429,429,429,429,4344,2758.13,12609.5,7.18,1943.64,2701,1,1,0,0.0936446536458888
461,430,430,430,430,4221,4875.04,2537.27,5.95,1779.99,3617,1,1,0,0.0982798425145081
462,431,431,431,431,4204,1052.7,1504.27,8.62,3356.63,5485,1,1,0,0.15159697862355
463,432,432,432,432,4536,2527.15,1494.75,6.37,4472.48,2833,1,1,0,0.132245248663618
464,433,433,433,433,4317,466.37,5951.17,5.13,552.55,5480,1,1,0,0.111264490457239
465,434,434,434,434,4285,420.55,737.09,6.98,458.55,3969,1,1,0,0.0820955893059144
466,435,435,435,435,4502,530.62,7858.58,8.31,771.56,1273,1,1,0,0.0827548058449538
467,436,436,436,436,4492,1304.92,6474.22,8.09,723.13,2365,1,1,0,0.134384279238847
468,437,437,437,437,4290,3484.71,6682.61,4.34,3922.59,5998,1,1,0,0.150931325684366
469,438,438,438,438,4307,4307.06,8364.95,9.42,3558.27,3710,1,1,0,0.127763028417407
470,439,439,439,439,4199,2185.62,2838.28,1.14,4522.46,1986,1,1,0,0.139187400281221
471,440,440,440,440,4306,2780.46,4427.55,5.06,1469.85,8508,1,1,0,0.145523999758288
472,441,441,441,441,4537,1039.77,4401.32,9.17,3397.97,84,1,1,0,0.0987238542707745
473,442,442,442,442,4369,3957.5,5191.02,7.26,1822.83,8678,1,1,0,0.132621390855067
474,443,443,443,443,4413,4442.89,9138.34,7.34,687.5,7039,1,1,0,0.0821225874205041
475,444,444,444,444,4413,2433.13,10734.31,2.41,3930.19,6427,1,1,0,0.114467787817516
476,445,445,445,445,4437,812.76,2777.21,6.24,3125.74,6090,1,1,0,0.157458124744953
477,446,446,446,446,4443,35.46,694.9,9.7,3516.03,4172,1,1,0,0.0827888564880428
478,447,447,447,447,4508,2686.69,6802.87,2.9,814.66,1382,1,1,0,0.123606087126813
479,448,448,448,448,4515,2493.2,150.69,3.94,3225.41,5648,1,1,0,0.146708449066192
480,449,449,449,449,4326,4629.79,12982.27,4.5,1546.55,7199,1,1,0,0.0562885013466612
481,450,450,450,450,4419,192.06,2839.66,4.24,1257.76,8020,1,1,0,0.106578347926734
482,451,451,451,451,4539,753.27,889.56,6.64,3248.52,234,1,1,0,0.092840860755503
484,452,452,452,452,4229,2740.15,10546.37,5.55,4521.29,9521,1,1,0,0.0619993557355659
485,453,453,453,453,4461,1430.83,9882.6,4.6,812.82,851,1,1,0,0.0785274120287621
486,454,454,454,454,4441,1036.34,9698.54,6.8,2096.31,6864,1,1,0,0.128619688233785
487,455,455,455,455,4214,2576.93,7459.93,3.18,2719.28,3229,1,1,0,0.163530113804523
488,456,456,456,456,4327,212.86,4275.01,5.98,4174.37,2600,1,1,0,0.099745243536186
489,457,457,457,457,4198,4876.46,2658.13,7.66,1115.97,7283,1,1,0,0.0939380338775802
490,458,458,458,458,4485,4306.48,10043.4,7.24,4614.41,6600,1,1,0,0.0848587004502949
491,459,459,459,459,4246,1367.09,8289.22,8.51,1482.58,3973,1,1,0,0.148269817472083
492,460,460,460,460,4491,1687.49,2133.29,9.61,2689.48,4788,1,1,0,0.167023969807992
494,461,461,461,461,4452,4642.71,10576.83,9.44,3111.87,1015,1,1,0,0.0702197134303396
495,462,462,462,462,4360,3269.45,329.9,1.16,783.61,1792,1,1,0,0.125234704971124
496,463,463,463,463,4549,2610.68,881.79,6.66,420.77,5278,1,1,0,0.130299877564516
497,464,464,464,464,4393,2547.91,8236.65,3.41,2458.24,2631,1,1,0,0.155291193592903
498,465,465,465,465,4246,837.94,10063.57,8.28,3487.96,4589,1,1,0,0.10432589072543
499,466,466,466,466,4334,4813.61,-2070.72,8.37,933.34,4663,1,1,0,0.0668729004395436
500,467,467,467,467,4214,4573.84,-715.87,1.43,273.65,5805,1,1,0,0.0640976040579698
501,468,468,468,468,4300,4762.58,13685.95,6.36,212.45,8997,1,-1,1,-0.0155513024968381
502,469,469,469,469,4244,1461.75,10424.42,8.66,7.32,2777,1,1,0,0.045384491987232
503,470,470,470,470,4336,2388.48,33.95,6.29,1168.65,1098,1,1,0,0.114940085375719
504,471,471,471,471,4221,2599.44,9692.11,4.83,4332.59,8916,1,1,0,0.0969937424429684
505,472,472,472,472,4276,2453.48,6667.53,1.69,2260.52,3670,1,1,0,0.165854085960736
506,473,473,473,473,4349,105.76,9472.17,7.57,4615.91,4113,1,1,0,0.0372216758778966
507,474,474,474,474,4261,4167.41,11516.64,1.67,1246.97,6802,1,1,0,0.0907308626945824
508,475,475,475,475,4211,3735.26,8729.36,6.38,4916.85,5557,1,1,0,0.091254073329529
509,476,476,476,476,4427,2379.24,5813.13,9.26,4124.28,5782,1,1,0,0.160802759877195
510,477,477,477,477,4372,1344.34,8634.66,4.77,3919.21,3023,1,1,0,0.128713932489695
511,478,478,478,478,4325,3178.53,1347.2,7.93,2977.93,462,1,1,0,0.114338046290383
512,479,479,479,479,4235,700.08,3097.69,8.2,979.55,3035,1,1,0,0.129069143184667
513,480,480,480,480,4194,4986.42,11096.08,1.09,4758.33,3077,1,1,0,0.0279002306387071
514,481,481,481,481,4201,635.45,6227.07,9.23,4051.82,5992,1,1,0,0.125372208007787
515,482,482,482,482,4216,301.69,7375.73,2.7,4161.96,1676,1,1,0,0.0810353146472654
516,483,483,483,483,4273,3065.92,1722.55,3.54,4430.65,8581,1,1,0,0.111981673635936
517,484,484,484,484,4225,2322.42,5712.12,8.84,1289.22,8626,1,1,0,0.1435758053453
518,485,485,485,485,4241,3597.81,11834.86,7.18,4347.56,6574,1,1,0,0.0948021560200348
519,486,486,486,486,4319,648.56,10235.34,4.35,2451.65,200,1,1,0,0.0595384799246768
520,487,487,487,487,4263,1825.09,10478.51,1.79,3266.68,8769,1,1,0,0.113331231121715
521,488,488,488,488,4437,2510.16,4345.15,4.48,4803.86,958,1,1,0,0.112315291528124
522,489,489,489,489,4201,2240.49,1425,9.7,4493.3,3777,1,1,0,0.126906803625221
523,490,490,490,490,4244,2919.34,9181.92,1.94,1248.43,8868,1,1,0,0.0978556018805192
525,491,491,491,491,4443,2523.59,7909.33,3.93,4147.01,5285,1,1,0,0.150759357259916
526,492,492,492,492,4348,2778.29,10612.34,6.89,2206.79,1302,1,1,0,0.100237598147591
527,493,493,493,493,4280,4406.3,6991.79,6.68,534.75,5702,1,1,0,0.0903784908474974
528,494,494,494,494,4349,2859.67,7924.86,3.93,1570.82,4164,1,1,0,0.152906933667779
529,495,495,495,495,4509,2741,-1915.58,1.49,3670.94,188,1,1,0,0.0514585817563272
530,496,496,496,496,4293,4062.27,4338.85,2.34,2935.92,8088,1,1,0,0.133991859440293
531,497,497,497,497,4280,334.34,3901.64,6.09,3857.96,9074,1,1,0,0.0898535718854249
532,498,498,498,498,4504,3243.33,2620.53,9.54,4482.73,7905,1,1,0,0.124288306477466
534,499,499,499,499,4549,482.03,5534.21,2.02,3439.77,5980,1,1,0,0.138416258060685
535,500,500,500,500,4257,4059.75,3407.81,8.88,484.57,8410,1,1,0,0.0977776386868395
536,501,501,501,501,4361,3937.91,-602.45,3.1,3322.58,5090,1,1,0,0.130230800880992
537,502,502,502,502,4360,14.71,5225.98,9.19,178.7,3433,1,1,0,0.067934015482493
538,503,503,503,503,4332,1238.32,6730.94,7.83,1260.02,3870,1,1,0,0.155875729386314
539,504,504,504,504,4414,764.78,7674.51,9.65,2240.79,8267,1,1,0,0.119688448975271
540,505,505,505,505,4386,2561.58,3226.6,4.98,4225.95,8753,1,1,0,0.140724773919271
542,506,506,506,506,4362,3017.51,6843.21,7.62,3899.47,1471,1,1,0,0.13751692387367
543,507,507,507,507,4342,3013,10129.92,5.47,2822.9,6048,1,1,0,0.139489294575059
544,508,508,508,508,4342,623.01,-358,9.77,2285.51,5837,1,1,0,0.106364548196898
545,509,509,509,509,4199,3335.23,6708.14,3.19,3211.17,4775,1,1,0,0.170171500235567
546,510,510,510,510,4379,4442.72,5399,9.88,1723.01,3530,1,1,0,0.138008018433162
547,511,511,511,511,4201,2152.44,7060.43,8.31,4972.93,7406,1,1,0,0.0961870892322876
548,512,512,512,512,4218,3412.02,5365.33,6.54,552.54,6219,1,1,0,0.127010876579791
549,513,513,513,513,4232,1481.71,8202.37,1.68,692.89,458,1,1,0,0.08982983041143
550,514,514,514,514,4277,1351.81,7822.15,3.33,4420.15,1886,1,1,0,0.11663744081519
551,515,515,515,515,4533,933.61,9023.39,8.57,1095.62,5172,1,1,0,0.126415828414622
552,516,516,516,516,4300,1215.1,4942.4,7.55,305.44,2723,1,1,0,0.110938916514871
553,517,517,517,517,4258,1720.36,3250.87,9.66,4455.17,2292,1,1,0,0.142911447955978
554,518,518,518,518,4308,2837.97,11192.79,4.57,312.07,8428,1,1,0,0.0674730426667524
555,519,519,519,519,4456,3905.47,11689.52,9.05,4298.77,4950,1,1,0,0.101642501737679
556,520,520,520,520,4552,1454.92,8814.36,8.76,2652.8,5493,1,1,0,0.153982701379895
557,521,521,521,521,4436,848.88,8100.84,9.7,2671.7,9351,1,1,0,0.0958047484210082
558,522,522,522,522,4508,2254.32,11548.89,3.45,654.37,3801,1,1,0,0.0815087225518993
559,523,523,523,523,4211,3949.68,8458.02,5.45,3151.82,9182,1,1,0,0.105928887188473
560,524,524,524,524,4515,1952.77,947.16,1.73,1851.53,2783,1,1,0,0.153957398593242
561,525,525,525,525,4381,4567.24,9733.92,6.32,1812.88,7324,1,1,0,0.0971780009810556
562,526,526,526,526,4279,1247.09,-225.73,7.59,3485.35,4875,1,1,0,0.114061162113197
563,527,527,527,527,4323,3793.99,13181.78,3.14,4338.96,2660,1,1,0,0.0613730903734049
564,528,528,528,528,4541,2344.11,12184.26,2.53,3656.88,5712,1,1,0,0.114076239124601
565,529,529,529,529,4488,544.56,7106.34,6.76,3409.51,253,1,1,0,0.0895892722504531
566,530,530,530,530,4314,1412.55,8899.55,4.54,4430.62,2626,1,1,0,0.116090995065051
567,531,531,531,531,4544,4292.53,7596.88,4.84,4501.25,5376,1,1,0,0.101447346665657
568,532,532,532,532,4379,39.38,8715.43,5.24,3681.76,9999,1,1,0,0.0304993472921704
569,533,533,533,533,4512,3784.15,5228.85,5.6,4101.55,6946,1,1,0,0.131608622828398
570,534,534,534,534,4271,4058.92,-3197.59,2.76,1206.57,4160,1,1,0,0.0754368338407794
571,535,535,535,535,4416,607.99,2009.28,6.2,3406.19,9337,1,1,0,0.0937313180999559
572,536,536,536,536,4369,4811.33,-2128.89,1.62,2446,2666,1,1,0,0.0747350691902455
573,537,537,537,537,4545,4362.73,11429.11,2.02,4245.37,871,1,1,0,0.0350360908607288
574,538,538,538,538,4513,900.87,1014.44,7.4,4804.91,2041,1,1,0,0.0893273007688842
575,539,539,539,539,4502,1214.87,1063.92,7.58,1336.51,1660,1,1,0,0.126169334151393
576,540,540,540,540,4341,4094.1,-213.65,3.4,3356.83,3324,1,1,0,0.121768761489135
577,541,541,541,541,4343,2736.4,3418.8,2.66,4274.26,3428,1,1,0,0.158489121097112
578,542,542,542,542,4494,4613.61,5151.85,1.49,3408.15,4068,1,1,0,0.120911643532969
579,543,543,543,543,4410,4895.91,2964.65,4.77,3440.56,8813,1,1,0,0.0908445566559625
580,544,544,544,544,4483,1723.77,3903.43,5.58,4087.53,9092,1,1,0,0.126452924865697
581,545,545,545,545,4225,493.89,95.03,9.1,3512.82,6977,1,1,0,0.0932312741215543
582,546,546,546,546,4311,3520.54,8737.26,1.02,4135.2,8509,1,1,0,0.11206829819835
583,547,547,547,547,4371,4616.37,-2495.93,4.65,4955.93,2343,1,1,0,0.0301195128605495
584,548,548,548,548,4285,832.74,2237.94,4.77,2720.12,2612,1,1,0,0.135193818471639
585,549,549,549,549,4293,4927.07,7510.59,8.98,3329.66,236,1,1,0,0.0553809340209833
586,550,550,550,550,4271,987.39,4527.13,2.76,3076.12,6694,1,1,0,0.156917640202554
